tid,attr_name,attr_val
45,Address1,2505 U S HIGHWAY 431 NORTH
45,Address2,Empty
45,Address3,Empty
45,City,BOAZ
45,State,AL
45,ZipCode,35957
45,CountyName,MARSHALL
45,PhoneNumber,2565938310
45,HospitalType,Acute Care Hospitals
45,HospitalOwner,Government - Hospital District or Authority
45,EmergencyService,Yes
45,Condition,Heart Attack
45,MeasureCode,AMI-1
45,MeasureName,Heart Attack Patients Given Aspirin at Arrival
45,Score,80%
45,Sample,20 patients
45,Stateavg,AL_AMI-1
46,ProviderNumber,10005
46,HospitalName,MARSHALL MEDICAL CENTER SOUTH
46,Address1,2505 U S HIGHWAY 431 NORTH
46,Address2,Empty
46,Address3,Empty
46,City,BOAZ
46,State,AL
46,ZipCode,35957
46,CountyName,MARSHALL
46,PhoneNumber,2565938310
46,HospitalType,Acute Care Hospitals
46,HospitalOwner,Government - Hospital District or Authority
46,EmergencyService,Yes
46,Condition,Heart Attack
46,MeasureCode,AMI-2
46,MeasureName,Heart Attack Patients Given Aspirin at Discharge
46,Score,60%
46,Sample,5 patients
46,Stateavg,AL_AMI-2
47,ProviderNumber,10005
47,HospitalName,MARSHALL MEDICAL CENTER SOUTH
47,Address1,2505 U S HIGHWAY 431 NORTH
47,Address2,Empty
47,Address3,Empty
47,City,BOAZ
47,State,AL
47,ZipCode,35957
47,CountyName,MARSHALL
47,PhoneNumber,2565938310
47,HospitalType,Acute Care Hospitals
47,HospitalOwner,Government - Hospital District or Authority
47,EmergencyService,Yes
47,Condition,Heart Attack
47,MeasureCode,AMI-3
47,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
47,Score,100%
47,Sample,2 patients
47,Stateavg,AL_AMI-3
48,ProviderNumber,10005
48,HospitalName,MARSHALL MEDICAL CENTER SOUTH
48,Address1,2505 U S HIGHWAY 431 NORTH
48,Address2,Empty
48,Address3,Empty
48,City,BOAZ
48,State,AL
48,ZipCode,35957
48,CountyName,MARSHALL
48,PhoneNumber,2565938310
48,HospitalType,Acute Care Hospitals
48,HospitalOwner,Government - Hospital District or Authority
48,EmergencyService,Yes
48,Condition,Heart Attack
48,MeasureCode,AMI-4
48,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
48,Score,Empty
48,Sample,0 patients
48,Stateavg,AL_AMI-4
49,ProviderNumber,10005
49,HospitalName,MARSHALL MEDICAL CENTER SOUTH
49,Address1,2505 U S HIGHWAY 431 NORTH
49,Address2,Empty
49,Address3,Empty
49,City,BOAZ
49,State,AL
49,ZipCode,35957
49,CountyName,MARSHALL
49,PhoneNumber,2565938310
49,HospitalType,Acute Care Hospitals
49,HospitalOwner,Government - Hospital District or Authority
49,EmergencyService,Yes
49,Condition,Heart Attack
49,MeasureCode,AMI-5
49,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
49,Score,100%
49,Sample,5 patients
49,Stateavg,AL_AMI-5
50,ProviderNumber,10005
50,HospitalName,MARSHALL MEDICAL CENTER SOUTH
50,Address1,2505 U S HIGHWAY 431 NORTH
50,Address2,Empty
50,Address3,Empty
50,City,BOAZ
50,State,AL
50,ZipCode,35957
50,CountyName,MARSHALL
50,PhoneNumber,2565938310
50,HospitalType,Acute Care Hospitals
50,HospitalOwner,Government - Hospital District or Authority
50,EmergencyService,Yes
50,Condition,Heart Attack
50,MeasureCode,AMI-7A
50,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
50,Score,Empty
50,Sample,0 patients
50,Stateavg,AL_AMI-7A
51,ProviderNumber,10005
51,HospitalName,MARSHALL MEDICAL CENTER SOUTH
51,Address1,2505 U S HIGHWAY 431 NORTH
51,Address2,Empty
51,Address3,Empty
51,City,BOAZ
51,State,AL
51,ZipCode,35957
51,CountyName,MARSHALL
51,PhoneNumber,2565938310
51,HospitalType,Acute Care Hospitals
51,HospitalOwner,Government - Hospital District or Authority
51,EmergencyService,Yes
51,Condition,Heart Attack
51,MeasureCode,AMI-8A
51,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
51,Score,Empty
51,Sample,0 patients
51,Stateavg,AL_AMI-8A
52,ProviderNumber,10005
52,HospitalName,MARSHALL MEDICAL CENTER SOUTH
52,Address1,2505 U S HIGHWAY 431 NORTH
52,Address2,Empty
52,Address3,Empty
52,City,BOAZ
52,State,AL
52,ZipCode,35957
52,CountyName,MARSHALL
52,PhoneNumber,2565938310
52,HospitalType,Acute Care Hospitals
52,HospitalOwner,Government - Hospital District or Authority
52,EmergencyService,Yes
52,Condition,Heart Failure
52,MeasureCode,HF-1
52,MeasureName,Heart Failure Patients Given Discharge Instructions
52,Score,78%
52,Sample,110 patients
52,Stateavg,AL_HF-1
53,ProviderNumber,10005
53,HospitalName,MARSHALL MEDICAL CENTER SOUTH
53,Address1,2505 U S HIGHWAY 431 NORTH
53,Address2,Empty
53,Address3,Empty
53,City,BOAZ
53,State,AL
53,ZipCode,35957
53,CountyName,MARSHALL
53,PhoneNumber,2565938310
53,HospitalType,Acute Care Hospitals
53,HospitalOwner,Government - Hospital District or Authority
53,EmergencyService,Yes
53,Condition,Heart Failure
53,MeasureCode,HF-2
53,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
53,Score,99%
53,Sample,160 patients
53,Stateavg,AL_HF-2
54,ProviderNumber,10005
54,HospitalName,MARSHALL MEDICAL CENTER SOUTH
54,Address1,2505 U S HIGHWAY 431 NORTH
54,Address2,Empty
54,Address3,Empty
54,City,BOAZ
54,State,AL
54,ZipCode,35957
54,CountyName,MARSHALL
54,PhoneNumber,2565938310
54,HospitalType,Acute Care Hospitals
54,HospitalOwner,Government - Hospital District or Authority
54,EmergencyService,Yes
54,Condition,Heart Failure
54,MeasureCode,HF-3
54,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
54,Score,90%
54,Sample,69 patients
54,Stateavg,AL_HF-3
55,ProviderNumber,10005
55,HospitalName,MARSHALL MEDICAL CENTER SOUTH
55,Address1,2505 U S HIGHWAY 431 NORTH
55,Address2,Empty
55,Address3,Empty
55,City,BOAZ
55,State,AL
55,ZipCode,35957
55,CountyName,MARSHALL
55,PhoneNumber,2565938310
55,HospitalType,Acute Care Hospitals
55,HospitalOwner,Government - Hospital District or Authority
55,EmergencyService,Yes
55,Condition,Heart Failure
55,MeasureCode,HF-4
55,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
55,Score,94%
55,Sample,34 patients
55,Stateavg,AL_HF-4
56,ProviderNumber,10005
56,HospitalName,MARSHALL MEDICAL CENTER SOUTH
56,Address1,2505 U S HIGHWAY 431 NORTH
56,Address2,Empty
56,Address3,Empty
56,City,BOAZ
56,State,AL
56,ZipCode,35957
56,CountyName,MARSHALL
56,PhoneNumber,2565938310
56,HospitalType,Acute Care Hospitals
56,HospitalOwner,Government - Hospital District or Authority
56,EmergencyService,Yes
56,Condition,Pneumonia
56,MeasureCode,PN-2
56,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
56,Score,97%
56,Sample,172 patients
56,Stateavg,AL_PN-2
57,ProviderNumber,10005
57,HospitalName,MARSHALL MEDICAL CENTER SOUTH
57,Address1,2505 U S HIGHWAY 431 NORTH
57,Address2,Empty
57,Address3,Empty
57,City,BOAZ
57,State,AL
57,ZipCode,35957
57,CountyName,MARSHALL
57,PhoneNumber,2565938310
57,HospitalType,Acute Care Hospitals
57,HospitalOwner,Government - Hospital District or Authority
57,EmergencyService,Yes
57,Condition,Pneumonia
57,MeasureCode,PN-3B
57,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
57,Score,97%
57,Sample,120 patients
57,Stateavg,AL_PN-3B
58,ProviderNumber,10005
58,HospitalName,MARSHALL MEDICAL CENTER SOUTH
58,Address1,2505 U S HIGHWAY 431 NORTH
58,Address2,Empty
58,Address3,Empty
58,City,BOAZ
58,State,AL
58,ZipCode,35957
58,CountyName,MARSHALL
58,PhoneNumber,2565938310
58,HospitalType,Acute Care Hospitals
58,HospitalOwner,Government - Hospital District or Authority
58,EmergencyService,Yes
58,Condition,Pneumonia
58,MeasureCode,PN-4
58,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
58,Score,97%
58,Sample,98 patients
58,Stateavg,AL_PN-4
59,ProviderNumber,10005
59,HospitalName,MARSHALL MEDICAL CENTER SOUTH
59,Address1,2505 U S HIGHWAY 431 NORTH
59,Address2,Empty
59,Address3,Empty
59,City,BOAZ
59,State,AL
59,ZipCode,35957
59,CountyName,MARSHALL
59,PhoneNumber,2565938310
59,HospitalType,Acute Care Hospitals
59,HospitalOwner,Government - Hospital District or Authority
59,EmergencyService,Yes
59,Condition,Pneumonia
59,MeasureCode,PN-5C
59,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
59,Score,96%
59,Sample,211 patients
59,Stateavg,AL_PN-5C
60,ProviderNumber,10005
60,HospitalName,MARSHALL MEDICAL CENTER SOUTH
60,Address1,2505 U S HIGHWAY 431 NORTH
60,Address2,Empty
60,Address3,Empty
60,City,BOAZ
60,State,AL
60,ZipCode,35957
60,CountyName,MARSHALL
60,PhoneNumber,2565938310
60,HospitalType,Acute Care Hospitals
60,HospitalOwner,Government - Hospital District or Authority
60,EmergencyService,Yes
60,Condition,Pneumonia
60,MeasureCode,PN-6
60,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
60,Score,92%
60,Sample,175 patients
60,Stateavg,AL_PN-6
61,ProviderNumber,10005
61,HospitalName,MARSHALL MEDICAL CENTER SOUTH
61,Address1,2505 U S HIGHWAY 431 NORTH
61,Address2,Empty
61,Address3,Empty
61,City,BOAZ
61,State,AL
61,ZipCode,35957
61,CountyName,MARSHALL
61,PhoneNumber,2565938310
61,HospitalType,Acute Care Hospitals
61,HospitalOwner,Government - Hospital District or Authority
61,EmergencyService,Yes
61,Condition,Pneumonia
61,MeasureCode,PN-7
61,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
61,Score,81%
61,Sample,118 patients
61,Stateavg,AL_PN-7
62,ProviderNumber,10005
62,HospitalName,MARSHALL MEDICAL CENTER SOUTH
62,Address1,2505 U S HIGHWAY 431 NORTH
62,Address2,Empty
62,Address3,Empty
62,City,BOAZ
62,State,AL
62,ZipCode,35957
62,CountyName,MARSHALL
62,PhoneNumber,2565938310
62,HospitalType,Acute Care Hospitals
62,HospitalOwner,Government - Hospital District or Authority
62,EmergencyService,Yes
62,Condition,Surgical Infection Prevention
62,MeasureCode,SCIP-CARD-2
62,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
62,Score,36%
62,Sample,14 patients
62,Stateavg,AL_SCIP-CARD-2
63,ProviderNumber,10005
63,HospitalName,MARSHALL MEDICAL CENTER SOUTH
63,Address1,2505 U S HIGHWAY 431 NORTH
63,Address2,Empty
63,Address3,Empty
63,City,BOAZ
63,State,AL
63,ZipCode,35957
63,CountyName,MARSHALL
63,PhoneNumber,2565938310
63,HospitalType,Acute Care Hospitals
63,HospitalOwner,Government - Hospital District or Authority
63,EmergencyService,Yes
63,Condition,Surgical Infection Prevention
63,MeasureCode,SCIP-INF-1
63,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
63,Score,96%
63,Sample,168 patients
63,Stateavg,AL_SCIP-INF-1
64,ProviderNumber,10005
64,HospitalName,MARSHALL MEDICAL CENTER SOUTH
64,Address1,2505 U S HIGHWAY 431 NORTH
64,Address2,Empty
64,Address3,Empty
64,City,BOAZ
64,State,AL
64,ZipCode,35957
64,CountyName,MARSHALL
64,PhoneNumber,2565938310
64,HospitalType,Acute Care Hospitals
64,HospitalOwner,Government - Hospital District or Authority
64,EmergencyService,Yes
64,Condition,Surgical Infection Prevention
64,MeasureCode,SCIP-INF-2
64,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
64,Score,93%
64,Sample,167 patients
64,Stateavg,AL_SCIP-INF-2
65,ProviderNumber,10005
65,HospitalName,MARSHALL MEDICAL CENTER SOUTH
65,Address1,2505 U S HIGHWAY 431 NORTH
65,Address2,Empty
65,Address3,Empty
65,City,BOAZ
65,State,AL
65,ZipCode,35957
65,CountyName,MARSHALL
65,PhoneNumber,2565938310
65,HospitalType,Acute Care Hospitals
65,HospitalOwner,Government - Hospital District or Authority
65,EmergencyService,Yes
65,Condition,Surgical Infection Prevention
65,MeasureCode,SCIP-INF-3
65,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
65,Score,95%
65,Sample,158 patients
65,Stateavg,AL_SCIP-INF-3
66,ProviderNumber,10005
66,HospitalName,MARSHALL MEDICAL CENTER SOUTH
66,Address1,2505 U S HIGHWAY 431 NORTH
66,Address2,Empty
66,Address3,Empty
66,City,BOAZ
66,State,AL
66,ZipCode,35957
66,CountyName,MARSHALL
66,PhoneNumber,2565938310
66,HospitalType,Acute Care Hospitals
66,HospitalOwner,Government - Hospital District or Authority
66,EmergencyService,Yes
66,Condition,Surgical Infection Prevention
66,MeasureCode,SCIP-INF-4
66,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
66,Score,Empty
66,Sample,0 patients
66,Stateavg,AL_SCIP-INF-4
67,ProviderNumber,10005
67,HospitalName,MARSHALL MEDICAL CENTER SOUTH
67,Address1,2505 U S HIGHWAY 431 NORTH
67,Address2,Empty
67,Address3,Empty
67,City,BOAZ
67,State,AL
67,ZipCode,35957
67,CountyName,MARSHALL
67,PhoneNumber,2565938310
67,HospitalType,Acute Care Hospitals
67,HospitalOwner,Government - Hospital District or Authority
67,EmergencyService,Yes
67,Condition,Surgical Infection Prevention
67,MeasureCode,SCIP-INF-6
67,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
67,Score,100%
67,Sample,237 patients
67,Stateavg,AL_SCIP-INF-6
68,ProviderNumber,10005
68,HospitalName,MARSHALL MEDICAL CENTER SOUTH
68,Address1,2505 U S HIGHWAY 431 NORTH
68,Address2,Empty
68,Address3,Empty
68,City,BOAZ
68,State,AL
68,ZipCode,35957
68,CountyName,MARSHALL
68,PhoneNumber,2565938310
68,HospitalType,Acute Care Hospitals
68,HospitalOwner,Government - Hospital District or Authority
68,EmergencyService,Yes
68,Condition,Surgical Infection Prevention
68,MeasureCode,SCIP-VTE-1
68,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
68,Score,78%
68,Sample,76 patients
68,Stateavg,AL_SCIP-VTE-1
69,ProviderNumber,10005
69,HospitalName,MARSHALL MEDICAL CENTER SOUTH
69,Address1,2505 U S HIGHWAY 431 NORTH
69,Address2,Empty
69,Address3,Empty
69,City,BOAZ
69,State,AL
69,ZipCode,35957
69,CountyName,MARSHALL
69,PhoneNumber,2565938310
69,HospitalType,Acute Care Hospitals
69,HospitalOwner,Government - Hospital District or Authority
69,EmergencyService,Yes
69,Condition,Surgical Infection Prevention
69,MeasureCode,SCIP-VTE-2
69,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
69,Score,74%
69,Sample,76 patients
69,Stateavg,AL_SCIP-VTE-2
70,ProviderNumber,10006
70,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
70,Address1,205 MARENGO STREET
70,Address2,Empty
70,Address3,Empty
70,City,FLORENCE
70,State,AL
70,ZipCode,35631
70,CountyName,LAUDERDALE
70,PhoneNumber,2567688400
70,HospitalType,Acute Care Hospitals
70,HospitalOwner,Voluntary non-profit - Other
70,EmergencyService,Yes
70,Condition,Heart Attack
70,MeasureCode,AMI-1
70,MeasureName,Heart Attack Patients Given Aspirin at Arrival
70,Score,97%
70,Sample,159 patients
70,Stateavg,AL_AMI-1
71,ProviderNumber,10006
71,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
71,Address1,205 MARENGO STREET
71,Address2,Empty
71,Address3,Empty
71,City,FLORENCE
71,State,AL
71,ZipCode,35631
71,CountyName,LAUDERDALE
71,PhoneNumber,2567688400
71,HospitalType,Acute Care Hospitals
71,HospitalOwner,Voluntary non-profit - Other
71,EmergencyService,Yes
71,Condition,Heart Attack
71,MeasureCode,AMI-2
71,MeasureName,Heart Attack Patients Given Aspirin at Discharge
71,Score,96%
71,Sample,247 patients
71,Stateavg,AL_AMI-2
72,ProviderNumber,10006
72,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
72,Address1,205 MARENGO STREET
72,Address2,Empty
72,Address3,Empty
72,City,FLORENCE
72,State,AL
72,ZipCode,35631
72,CountyName,LAUDERDALE
72,PhoneNumber,2567688400
72,HospitalType,Acute Care Hospitals
72,HospitalOwner,Voluntary non-profit - Other
72,EmergencyService,Yes
72,Condition,Heart Attack
72,MeasureCode,AMI-3
72,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
72,Score,93%
72,Sample,43 patients
72,Stateavg,AL_AMI-3
73,ProviderNumber,10006
73,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
73,Address1,205 MARENGO STREET
73,Address2,Empty
73,Address3,Empty
73,City,FLORENCE
73,State,AL
73,ZipCode,35631
73,CountyName,LAUDERDALE
73,PhoneNumber,2567688400
73,HospitalType,Acute Care Hospitals
73,HospitalOwner,Voluntary non-profit - Other
73,EmergencyService,Yes
73,Condition,Heart Attack
73,MeasureCode,AMI-4
73,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
73,Score,100%
73,Sample,103 patients
73,Stateavg,AL_AMI-4
74,ProviderNumber,10006
74,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
74,Address1,205 MARENGO STREET
74,Address2,Empty
74,Address3,Empty
74,City,FLORENCE
74,State,AL
74,ZipCode,35631
74,CountyName,LAUDERDALE
74,PhoneNumber,2567688400
74,HospitalType,Acute Care Hospitals
74,HospitalOwner,Voluntary non-profit - Other
74,EmergencyService,Yes
74,Condition,Heart Attack
74,MeasureCode,AMI-5
74,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
74,Score,96%
74,Sample,227 patients
74,Stateavg,AL_AMI-5
75,ProviderNumber,10006
75,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
75,Address1,205 MARENGO STREET
75,Address2,Empty
75,Address3,Empty
75,City,FLORENCE
75,State,AL
75,ZipCode,35631
75,CountyName,LAUDERDALE
75,PhoneNumber,2567688400
75,HospitalType,Acute Care Hospitals
75,HospitalOwner,Voluntary non-profit - Other
75,EmergencyService,Yes
75,Condition,Heart Attack
75,MeasureCode,AMI-7A
75,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
75,Score,Empty
75,Sample,0 patients
75,Stateavg,AL_AMI-7A
76,ProviderNumber,10006
76,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
76,Address1,205 MARENGO STREET
76,Address2,Empty
76,Address3,Empty
76,City,FLORENCE
76,State,AL
76,ZipCode,35631
76,CountyName,LAUDERDALE
76,PhoneNumber,2567688400
76,HospitalType,Acute Care Hospitals
76,HospitalOwner,Voluntary non-profit - Other
76,EmergencyService,Yes
76,Condition,Heart Attack
76,MeasureCode,AMI-8A
76,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
76,Score,98%
76,Sample,61 patients
76,Stateavg,AL_AMI-8A
77,ProviderNumber,10006
77,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
77,Address1,205 MARENGO STREET
77,Address2,Empty
77,Address3,Empty
77,City,FLORENCE
77,State,AL
77,ZipCode,35631
77,CountyName,LAUDERDALE
77,PhoneNumber,2567688400
77,HospitalType,Acute Care Hospitals
77,HospitalOwner,Voluntary non-profit - Other
77,EmergencyService,Yes
77,Condition,Heart Failure
77,MeasureCode,HF-1
77,MeasureName,Heart Failure Patients Given Discharge Instructions
77,Score,79%
77,Sample,217 patients
77,Stateavg,AL_HF-1
78,ProviderNumber,10006
78,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
78,Address1,205 MARENGO STREET
78,Address2,Empty
78,Address3,Empty
78,City,FLORENCE
78,State,AL
78,ZipCode,35631
78,CountyName,LAUDERDALE
78,PhoneNumber,2567688400
78,HospitalType,Acute Care Hospitals
78,HospitalOwner,Voluntary non-profit - Other
78,EmergencyService,Yes
78,Condition,Heart Failure
78,MeasureCode,HF-2
78,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
78,Score,97%
78,Sample,259 patients
78,Stateavg,AL_HF-2
79,ProviderNumber,10006
79,HospitalName,ELIZA COFFEE MEMORIAL HOSPITAL
79,Address1,205 MARENGO STREET
79,Address2,Empty
79,Address3,Empty
79,City,FLORENCE
79,State,AL
79,ZipCode,35631
79,CountyName,LAUDERDALE
79,PhoneNumber,2567688400
79,HospitalType,Acute Care Hospitals
79,HospitalOwner,Voluntary non-profit - Other
79,EmergencyService,Yes
79,Condition,Heart Failure
79,MeasureCode,HF-3
79,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
79,Score,82%
