aa	AA-1007-TPA-MIA	December 12, 2011               01:55 PM    	December 12, 2011               01:55 PM    	 F77	December 12, 2011               03:00 PM    	December 12, 2011               02:58 PM    	 D19    
boston	UA-1005-BOS-IAH	4:19 PMDec 12			7:49 PMDec 12		
orbitz	UA-1005-BOS-IAH	4:19pDec 12		 A5	7:49pDec 12		 33
weather	UA-1005-BOS-IAH	2011-12-12 04:19 PM			2011-12-12 07:49 PM		
usatoday	UA-1005-BOS-IAH	2011-12-12 04:19 PM			2011-12-12 07:49 PM		
flightarrival	UA-1005-BOS-IAH	2011-12-12 04:19 PM			2011-12-12 07:49 PM		
aa	AA-185-JFK-LAX	December 12, 2011               09:00 PM    	December 12, 2011     	 46	December 13, 2011               12:23 AM    	December 13, 2011     	 49A    
flightexplorer	AA-185-JFK-LAX	12/12/2011 9:00PM EST			12/13/2011 12:23AM PST		
airtravelcenter	AA-185-JFK-LAX		12/12/11 9:05 PM (-05:00)			12/13/11 12:05 AM (-08:00)	
myrateplan	AA-185-JFK-LAX		12/12/11 9:05 PM (-05:00)			12/13/11 12:05 AM (-08:00)	
helloflight	AA-185-JFK-LAX		12/12/11 9:05 PM (-05:00)			12/13/11 12:05 AM (-08:00)	
flytecomm	AA-185-JFK-LAX		12/12/11 9:05 PM (-05:00)			12/13/11 12:05 AM (-08:00)	
flightaware	AA-185-JFK-LAX	2011-12-12 09:00PM EST	2011-12-12 09:05PM EST	 40 	2011-12-12 12:12AM PST	2011-12-12 11:47PM PST	 46A 
wunderground	AA-185-JFK-LAX	2011-12-12 09:00PM EST	2011-12-12 09:05PM EST	 40 	2011-12-12 12:12AM PST	2011-12-12 11:47PM PST	 46A 
flights	AA-185-JFK-LAX	09:00 PM  Mon 12-Dec-2011		C46	12:23 AM  Tue 13-Dec-2011		49A
businesstravellogue	AA-185-JFK-LAX	09:00 PM  Mon 12-Dec-2011		C46	12:23 AM  Tue 13-Dec-2011		49A
flylouisville	AA-185-JFK-LAX	09:00 PM  Mon 12-Dec-2011		C46	12:23 AM  Tue 13-Dec-2011		49A
flightstats	AA-185-JFK-LAX	2011-12-12 9:00 PM	2011-12-12 9:00 PM (Estimated)		2011-12-12 12:23 AM	2011-12-12 12:23 AM (Estimated)	
quicktrip	AA-185-JFK-LAX	2011-12-12 9:00 PM	2011-12-12 9:00 PM (Estimated)		2011-12-12 12:23 AM	2011-12-12 12:23 AM (Estimated)	
world-flight-tracker	AA-185-JFK-LAX	2011-12-12 9:00 PM	2011-12-12 9:00 PM (Estimated)		2011-12-12 12:23 AM	2011-12-12 12:23 AM (Estimated)	
flightview	AA-185-JFK-LAX	9:00 PM, Dec 12		Terminal 8 - 46	12:23 AM, Dec 13		Terminal 4 - 49A
panynj	AA-185-JFK-LAX	9:00 PM, Dec 12		Terminal 8 - 46	12:23 AM, Dec 13		Terminal 4 - 49A
gofox	AA-185-JFK-LAX	9:00 PM, Dec 12			12:23 AM, Dec 13		
foxbusiness	AA-185-JFK-LAX	9:00 PM, Dec 12		Terminal 8 - 46	12:23 AM, Dec 13		Terminal 4 - 49A
allegiantair	AA-185-JFK-LAX	9:00 PM, Dec 12		Terminal 8 - 46	12:23 AM, Dec 13		Terminal 4 - 49A
boston	AA-185-JFK-LAX	9:00 PM, Dec 12	Not Available		12:23 AM, Dec 13	Not Available	
travelocity	AA-185-JFK-LAX	Dec 12 - 9:00pm	Dec 12 - Not Available	46/8	Dec 13 - 12:23am	Dec 13 - Not Available	49A/T4
orbitz	AA-185-JFK-LAX	9:00pDec 12		 46	12:23aDec 13		 49A
weather	AA-185-JFK-LAX	2011-12-12 09:00 PM	2011-12-12 09:06 PM		2011-12-12 12:23 AM	2011-12-12 11:53 PM	
usatoday	AA-185-JFK-LAX	2011-12-12 09:00 PM	2011-12-12 09:06 PM		2011-12-12 12:23 AM	2011-12-12 11:53 PM	
aa	AA-3592-MIA-CLE	December 12, 2011               03:15 PM    	December 12, 2011               03:14 PM    	 D55	December 12, 2011               06:10 PM    	December 12, 2011               06:18 PM    	 A1    
flightexplorer	AA-3592-MIA-CLE		12/12/2011 3:30PM EST			12/12/2011 6:04PM EST	
airtravelcenter	AA-3592-MIA-CLE		12/12/11 3:30 PM (-05:00)			12/12/11 6:04 PM (-05:00)	
myrateplan	AA-3592-MIA-CLE		12/12/11 3:30 PM (-05:00)			12/12/11 6:04 PM (-05:00)	
helloflight	AA-3592-MIA-CLE		12/12/11 3:30 PM (-05:00)			12/12/11 6:04 PM (-05:00)	
flytecomm	AA-3592-MIA-CLE		12/12/11 3:30 PM (-05:00)			12/12/11 6:04 PM (-05:00)	
flightaware	AA-3592-MIA-CLE	2011-12-12 03:15PM EST	2011-12-12 03:30PM EST	 D55 	2011-12-12 06:06PM EST	2011-12-12 06:05PM EST	 A1 
wunderground	AA-3592-MIA-CLE	2011-12-12 03:15PM EST	2011-12-12 03:30PM EST	 D55 	2011-12-12 06:06PM EST	2011-12-12 06:05PM EST	 A1 
flights	AA-3592-MIA-CLE	03:15 PM  Mon 12-Dec-2011	03:14 PM  Mon 12-Dec-2011	D55	06:10 PM  Mon 12-Dec-2011	06:18 PM  Mon 12-Dec-2011	A1
businesstravellogue	AA-3592-MIA-CLE	03:15 PM  Mon 12-Dec-2011	03:14 PM  Mon 12-Dec-2011	D55	06:10 PM  Mon 12-Dec-2011	06:18 PM  Mon 12-Dec-2011	A1
flylouisville	AA-3592-MIA-CLE	03:15 PM  Mon 12-Dec-2011	03:14 PM  Mon 12-Dec-2011	D55	06:10 PM  Mon 12-Dec-2011	06:18 PM  Mon 12-Dec-2011	A1
flightstats	AA-3592-MIA-CLE	2011-12-12 3:15 PM	2011-12-12 3:14 PM		2011-12-12 6:10 PM	2011-12-12 6:18 PM	
quicktrip	AA-3592-MIA-CLE	2011-12-12 3:15 PM	2011-12-12 3:14 PM		2011-12-12 6:10 PM	2011-12-12 6:18 PM	
world-flight-tracker	AA-3592-MIA-CLE	2011-12-12 3:15 PM	2011-12-12 3:14 PM		2011-12-12 6:10 PM	2011-12-12 6:18 PM	
flightview	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
panynj	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
gofox	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
foxbusiness	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
allegiantair	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
boston	AA-3592-MIA-CLE	3:15 PM, Dec 12	3:30 PM, Dec 12		6:10 PM, Dec 12	6:10 PM, Dec 12	
orbitz	AA-3592-MIA-CLE	3:15pDec 12	3:14pDec 12	 D55	6:10pDec 12	6:18pDec 12	 A1
weather	AA-3592-MIA-CLE	2011-12-12 03:15 PM			2011-12-12 06:10 PM		
mytripandmore	AA-3592-MIA-CLE	3:15pDec 12	3:14pDec 12	 D55	6:10pDec 12	6:18pDec 12	 A1
flightwise	AA-3592-MIA-CLE	2011-12-12 03:15PM EST	2011-12-12 03:30PM EST	 D55 	2011-12-12 06:06PM EST	2011-12-12 06:05PM EST	 A1 
ua	UA-3925-IAD-ORF	Mon, Dec 12 8:42 AM	Mon, Dec 12 8:38 AM	A2G	Mon, Dec 12 9:55 AM	Mon, Dec 12 9:29 AM	--
flightexplorer	UA-3925-IAD-ORF		12/12/2011 8:52AM EST			12/12/2011 9:21AM EST	
airtravelcenter	UA-3925-IAD-ORF		12/12/11 8:52 AM (-05:00)			12/12/11 9:21 AM (-05:00)	
myrateplan	UA-3925-IAD-ORF		12/12/11 8:52 AM (-05:00)			12/12/11 9:21 AM (-05:00)	
helloflight	UA-3925-IAD-ORF		12/12/11 8:52 AM (-05:00)			12/12/11 9:21 AM (-05:00)	
flytecomm	UA-3925-IAD-ORF		12/12/11 8:52 AM (-05:00)			12/12/11 9:21 AM (-05:00)	
flightaware	UA-3925-IAD-ORF	2011-12-12 08:42AM EST	2011-12-12 09:01AM EST	 A2A 	2011-12-12 09:21AM EST	2011-12-12 09:40AM EST	
wunderground	UA-3925-IAD-ORF	2011-12-12 08:42AM EST	2011-12-12 09:01AM EST	 A2A 	2011-12-12 09:21AM EST	2011-12-12 09:40AM EST	
flights	UA-3925-IAD-ORF		2011-12-12 08:38 AM	A2		2011-12-12 09:29 AM	
businesstravellogue	UA-3925-IAD-ORF		2011-12-12 08:38 AM	A2		2011-12-12 09:29 AM	
flylouisville	UA-3925-IAD-ORF		2011-12-12 08:38 AM	A2		2011-12-12 09:29 AM	
flightstats	UA-3925-IAD-ORF	2011-12-12 8:42 AM	2011-12-12 8:38 AM		2011-12-12 9:55 AM	2011-12-12 9:29 AM	
quicktrip	UA-3925-IAD-ORF	2011-12-12 8:42 AM	2011-12-12 8:38 AM		2011-12-12 9:55 AM	2011-12-12 9:29 AM	
flightview	UA-3925-IAD-ORF		8:52 AMDec 12			9:29 AMDec 12	
panynj	UA-3925-IAD-ORF		8:52 AMDec 12			9:29 AMDec 12	
gofox	UA-3925-IAD-ORF		8:52 AMDec 12			9:29 AMDec 12	
foxbusiness	UA-3925-IAD-ORF		8:52 AMDec 12			9:29 AMDec 12	
allegiantair	UA-3925-IAD-ORF		8:52 AMDec 12			9:29 AMDec 12	
boston	UA-3925-IAD-ORF		8:52 AMDec 12			9:26 AMDec 12	
orbitz	UA-3925-IAD-ORF	8:42aDec 12		 -	9:55aDec 12		 -
weather	UA-3925-IAD-ORF	2011-12-12 08:42 AM			2011-12-12 09:55 AM		
usatoday	UA-3925-IAD-ORF	2011-12-12 8:42 AM	2011-12-12 8:38 AM		2011-12-12 9:55 AM	2011-12-12 9:29 AM	
flightarrival	UA-3925-IAD-ORF		8:52 AMDec 12			9:26 AMDec 12	
ua	UA-1977-CLT-CVG	Mon, Dec 12 11:45 AM	Mon, Dec 12 11:45 AM	E22	Mon, Dec 12 1:14 PM	Mon, Dec 12 1:18 PM	7
airtravelcenter	UA-1977-CLT-CVG		12/12/11 12:04 PM (-05:00)			12/12/11 1:04 PM (-05:00)	
myrateplan	UA-1977-CLT-CVG		12/12/11 12:04 PM (-05:00)			12/12/11 1:04 PM (-05:00)	
helloflight	UA-1977-CLT-CVG		12/12/11 12:04 PM (-05:00)			12/12/11 1:04 PM (-05:00)	
flytecomm	UA-1977-CLT-CVG		12/12/11 12:04 PM (-05:00)			12/12/11 1:04 PM (-05:00)	
flights	UA-1977-CLT-CVG		2011-12-12 11:43 AM	E22		2011-12-12 01:18 PM	7
businesstravellogue	UA-1977-CLT-CVG		2011-12-12 11:43 AM	E22		2011-12-12 01:18 PM	7
flylouisville	UA-1977-CLT-CVG		2011-12-12 11:43 AM	E22		2011-12-12 01:18 PM	7
flightstats	UA-1977-CLT-CVG	2011-12-12 11:45 AM	2011-12-12 11:43 AM		2011-12-12 1:14 PM	2011-12-12 1:18 PM	
quicktrip	UA-1977-CLT-CVG	2011-12-12 11:45 AM	2011-12-12 11:43 AM		2011-12-12 1:14 PM	2011-12-12 1:18 PM	
flightview	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
panynj	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
gofox	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
foxbusiness	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
allegiantair	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
boston	UA-1977-CLT-CVG		12:05 PMDec 12			1:10 PMDec 12	
orbitz	UA-1977-CLT-CVG	11:45aDec 12	11:43aDec 12	 -	1:14pDec 12	1:18pDec 12	 -
weather	UA-1977-CLT-CVG	2011-12-12 11:45 AM			2011-12-12 01:14 PM		
usatoday	UA-1977-CLT-CVG	2011-12-12 11:45 AM			2011-12-12 01:14 PM		
aa	AA-393-DFW-DEN	December 12, 2011               06:55 AM    	December 12, 2011               06:52 AM    	 C17	December 12, 2011               07:55 AM    	December 12, 2011               07:52 AM    	 A45    
flightexplorer	AA-393-DFW-DEN		12/12/2011 7:06AM CST			12/12/2011 7:34AM MST	
airtravelcenter	AA-393-DFW-DEN		12/12/11 7:05 AM (-06:00)			12/12/11 7:34 AM (-07:00)	
myrateplan	AA-393-DFW-DEN		12/12/11 7:05 AM (-06:00)			12/12/11 7:34 AM (-07:00)	
helloflight	AA-393-DFW-DEN		12/12/11 7:05 AM (-06:00)			12/12/11 7:34 AM (-07:00)	
flytecomm	AA-393-DFW-DEN		12/12/11 7:05 AM (-06:00)			12/12/11 7:34 AM (-07:00)	
flights	AA-393-DFW-DEN	06:55 AM  Mon 12-Dec-2011	06:52 AM  Mon 12-Dec-2011	C17	07:55 AM  Mon 12-Dec-2011	07:52 AM  Mon 12-Dec-2011	A45
businesstravellogue	AA-393-DFW-DEN	06:55 AM  Mon 12-Dec-2011	06:52 AM  Mon 12-Dec-2011	C17	07:55 AM  Mon 12-Dec-2011	07:52 AM  Mon 12-Dec-2011	A45
flylouisville	AA-393-DFW-DEN	06:55 AM  Mon 12-Dec-2011	06:52 AM  Mon 12-Dec-2011	C17	07:55 AM  Mon 12-Dec-2011	07:52 AM  Mon 12-Dec-2011	A45
flightstats	AA-393-DFW-DEN	2011-12-12 6:55 AM	2011-12-12 6:52 AM		2011-12-12 7:55 AM	2011-12-12 7:52 AM	
quicktrip	AA-393-DFW-DEN	2011-12-12 6:55 AM	2011-12-12 6:52 AM		2011-12-12 7:55 AM	2011-12-12 7:52 AM	
world-flight-tracker	AA-393-DFW-DEN	2011-12-12 6:55 AM	2011-12-12 6:52 AM		2011-12-12 7:55 AM	2011-12-12 7:52 AM	
flightview	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
panynj	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
gofox	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
foxbusiness	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
allegiantair	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
boston	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
orbitz	AA-393-DFW-DEN	6:55aDec 12	6:52aDec 12	 C17	7:55aDec 12	7:52aDec 12	 A45
weather	AA-393-DFW-DEN	2011-12-12 06:55 AM	2011-12-12 07:06 AM		2011-12-12 07:55 AM	2011-12-12 07:40 AM	
den	AA-393-DFW-DEN				2011-12-12 7:55 AM		A45
usatoday	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
flightarrival	AA-393-DFW-DEN	6:55 AM, Dec 12	7:06 AM, Dec 12		7:55 AM, Dec 12	7:45 AM, Dec 12	
aa	AA-3508-ATL-MIA	December 12, 2011               07:40 PM    	December 12, 2011               07:37 PM    	 T10	December 12, 2011               09:40 PM    	December 12, 2011               09:35 PM    	 D60M    
flightexplorer	AA-3508-ATL-MIA		12/12/2011 8:04PM EST			12/12/2011 9:29PM EST	
airtravelcenter	AA-3508-ATL-MIA		12/12/11 8:04 PM (-05:00)			12/12/11 9:29 PM (-05:00)	
myrateplan	AA-3508-ATL-MIA		12/12/11 8:04 PM (-05:00)			12/12/11 9:29 PM (-05:00)	
helloflight	AA-3508-ATL-MIA		12/12/11 8:04 PM (-05:00)			12/12/11 9:29 PM (-05:00)	
flytecomm	AA-3508-ATL-MIA		12/12/11 8:04 PM (-05:00)			12/12/11 9:29 PM (-05:00)	
flightaware	AA-3508-ATL-MIA	2011-12-12 07:40PM EST	2011-12-12 08:04PM EST	 T10 	2011-12-12 09:29PM EST	2011-12-12 09:26PM EST	 D60M 
wunderground	AA-3508-ATL-MIA	2011-12-12 07:40PM EST	2011-12-12 08:04PM EST	 T10 	2011-12-12 09:29PM EST	2011-12-12 09:26PM EST	 D60M 
flights	AA-3508-ATL-MIA	07:40 PM  Mon 12-Dec-2011	07:37 PM  Mon 12-Dec-2011	T10	09:40 PM  Mon 12-Dec-2011	09:35 PM  Mon 12-Dec-2011	D60
businesstravellogue	AA-3508-ATL-MIA	07:40 PM  Mon 12-Dec-2011	07:37 PM  Mon 12-Dec-2011	T10	09:40 PM  Mon 12-Dec-2011	09:35 PM  Mon 12-Dec-2011	D60
flylouisville	AA-3508-ATL-MIA	07:40 PM  Mon 12-Dec-2011	07:37 PM  Mon 12-Dec-2011	T10	09:40 PM  Mon 12-Dec-2011	09:35 PM  Mon 12-Dec-2011	D60
flightstats	AA-3508-ATL-MIA	2011-12-12 7:40 PM	2011-12-12 7:37 PM		2011-12-12 9:40 PM	2011-12-12 9:35 PM	
quicktrip	AA-3508-ATL-MIA	2011-12-12 7:40 PM	2011-12-12 7:37 PM		2011-12-12 9:40 PM	2011-12-12 9:35 PM	
world-flight-tracker	AA-3508-ATL-MIA	2011-12-12 7:40 PM	2011-12-12 7:37 PM		2011-12-12 9:40 PM	2011-12-12 9:35 PM	
flightview	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12	T10	9:40 PM, Dec 12	9:35 PM, Dec 12	Terminal D - D60
panynj	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12	T10	9:40 PM, Dec 12	9:35 PM, Dec 12	Terminal D - D60
gofox	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12		9:40 PM, Dec 12	9:35 PM, Dec 12	
foxbusiness	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12	T10	9:40 PM, Dec 12	9:35 PM, Dec 12	Terminal D - D60
allegiantair	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12	T10	9:40 PM, Dec 12	9:35 PM, Dec 12	Terminal D - D60
boston	AA-3508-ATL-MIA	7:40 PM, Dec 12	8:04 PM, Dec 12		9:40 PM, Dec 12	9:27 PM, Dec 12	
orbitz	AA-3508-ATL-MIA	7:40pDec 12	7:37pDec 12	 T10	9:40pDec 12	9:35pDec 12	 D60M
weather	AA-3508-ATL-MIA	2011-12-12 07:40 PM			2011-12-12 09:40 PM		
ua	UA-2690-DTW-PHL	Mon, Dec 12 7:10 AM	Mon, Dec 12 7:10 AM	D14	Mon, Dec 12 8:53 AM	Mon, Dec 12 9:05 AM	C28
airtravelcenter	UA-2690-DTW-PHL		12/12/11 7:48 AM (-05:00)			12/12/11 9:03 AM (-05:00)	
myrateplan	UA-2690-DTW-PHL		12/12/11 7:48 AM (-05:00)			12/12/11 9:03 AM (-05:00)	
helloflight	UA-2690-DTW-PHL		12/12/11 7:48 AM (-05:00)			12/12/11 9:03 AM (-05:00)	
flytecomm	UA-2690-DTW-PHL		12/12/11 7:48 AM (-05:00)			12/12/11 9:03 AM (-05:00)	
flights	UA-2690-DTW-PHL		2011-12-12 07:04 AM	D14		2011-12-12 09:05 AM	C28
businesstravellogue	UA-2690-DTW-PHL		2011-12-12 07:04 AM	D14		2011-12-12 09:05 AM	C28
flylouisville	UA-2690-DTW-PHL		2011-12-12 07:04 AM	D14		2011-12-12 09:05 AM	C28
flightview	UA-2690-DTW-PHL		7:48 AMDec 12			8:53 AMDec 12	
panynj	UA-2690-DTW-PHL		7:48 AMDec 12			8:53 AMDec 12	
gofox	UA-2690-DTW-PHL		7:48 AMDec 12			8:53 AMDec 12	
foxbusiness	UA-2690-DTW-PHL		7:48 AMDec 12			8:53 AMDec 12	
allegiantair	UA-2690-DTW-PHL		7:48 AMDec 12			8:53 AMDec 12	
boston	UA-2690-DTW-PHL		7:48 AMDec 12			9:04 AMDec 12	
orbitz	UA-2690-DTW-PHL	7:10aDec 12	7:04aDec 12	 -	8:53aDec 12	9:05aDec 12	 -
weather	UA-2690-DTW-PHL	2011-12-12 07:10 AM			2011-12-12 08:53 AM		
usatoday	UA-2690-DTW-PHL		7:48 AMDec 12			9:04 AMDec 12	
CO	CO-1097-IAH-LAX	Mon., Dec.12, 2011 1:05 p.m.	Mon., Dec.12, 2011 1:12 p.m.		Mon., Dec.12, 2011 2:53 p.m.	Mon., Dec.12, 2011 2:51 p.m.	
flightexplorer	CO-1097-IAH-LAX		12/12/2011 1:24PM CST			12/12/2011 2:41PM PST	
airtravelcenter	CO-1097-IAH-LAX	12/12/11 1:05 PM (-06:00)			12/12/11 2:53 PM (-08:00)		
myrateplan	CO-1097-IAH-LAX	12/12/11 1:05 PM (-06:00)			12/12/11 2:53 PM (-08:00)		
helloflight	CO-1097-IAH-LAX	12/12/11 1:05 PM (-06:00)			12/12/11 2:53 PM (-08:00)		
flytecomm	CO-1097-IAH-LAX	12/12/11 1:05 PM (-06:00)			12/12/11 2:53 PM (-08:00)		
flightaware	CO-1097-IAH-LAX	2011-12-12 01:05PM CST	2011-12-12 01:25PM CST	 26 	2011-12-12 02:26PM PST	2011-12-12 02:45PM PST	 64 
wunderground	CO-1097-IAH-LAX	2011-12-12 01:05PM CST	2011-12-12 01:25PM CST	 26 	2011-12-12 02:26PM PST	2011-12-12 02:45PM PST	 64 
flights	CO-1097-IAH-LAX		2011-12-12 01:12 PM	26		2011-12-12 02:51 PM	64
businesstravellogue	CO-1097-IAH-LAX		2011-12-12 01:12 PM	26		2011-12-12 02:51 PM	64
flylouisville	CO-1097-IAH-LAX		2011-12-12 01:12 PM	26		2011-12-12 02:51 PM	64
flightstats	CO-1097-IAH-LAX	2011-12-12 1:05 PM	2011-12-12 1:12 PM		2011-12-12 2:53 PM	2011-12-12 2:51 PM	
quicktrip	CO-1097-IAH-LAX	2011-12-12 1:05 PM	2011-12-12 1:12 PM		2011-12-12 2:53 PM	2011-12-12 2:51 PM	
flightview	CO-1097-IAH-LAX		1:25 PMDec 12			2:51 PMDec 12	
panynj	CO-1097-IAH-LAX		1:25 PMDec 12			2:51 PMDec 12	
gofox	CO-1097-IAH-LAX		1:25 PMDec 12			2:51 PMDec 12	
foxbusiness	CO-1097-IAH-LAX		1:25 PMDec 12			2:51 PMDec 12	
allegiantair	CO-1097-IAH-LAX		1:25 PMDec 12			2:51 PMDec 12	
boston	CO-1097-IAH-LAX		1:25 PMDec 12			2:46 PMDec 12	
orbitz	CO-1097-IAH-LAX	1:05pDec 12	1:12pDec 12	 -C26	2:53pDec 12	2:51pDec 12	 64
ifly	CO-1097-IAH-LAX	2011-12-12 1:05 PM	2011-12-12 1:12 PM		2011-12-12 2:53 PM	2011-12-12 2:51 PM	
mytripandmore	CO-1097-IAH-LAX	1:05pDec 12	1:12pDec 12	 -C26	2:53pDec 12	2:51pDec 12	 64
flightarrival	CO-1097-IAH-LAX		1:25 PMDec 12			2:46 PMDec 12	
ua	UA-2546-CLT-PBI	Mon, Dec 12 1:25 PM	Mon, Dec 12 1:25 PM            Delayed	C12	Mon, Dec 12 3:19 PM	Mon, Dec 12 3:04 PM	B9
airtravelcenter	UA-2546-CLT-PBI		12/12/11 1:34 PM (-05:00)			12/12/11 3:02 PM (-05:00)	
myrateplan	UA-2546-CLT-PBI		12/12/11 1:34 PM (-05:00)			12/12/11 3:02 PM (-05:00)	
helloflight	UA-2546-CLT-PBI		12/12/11 1:34 PM (-05:00)			12/12/11 3:02 PM (-05:00)	
flytecomm	UA-2546-CLT-PBI		12/12/11 1:34 PM (-05:00)			12/12/11 3:02 PM (-05:00)	
flights	UA-2546-CLT-PBI		2011-12-12 01:21 PM	C12		2011-12-12 03:04 PM	B9
businesstravellogue	UA-2546-CLT-PBI		2011-12-12 01:21 PM	C12		2011-12-12 03:04 PM	B9
flylouisville	UA-2546-CLT-PBI		2011-12-12 01:21 PM	C12		2011-12-12 03:04 PM	B9
flightstats	UA-2546-CLT-PBI	2011-12-12 1:25 PM	2011-12-12 1:21 PM		2011-12-12 3:19 PM	2011-12-12 3:04 PM	
quicktrip	UA-2546-CLT-PBI	2011-12-12 1:25 PM	2011-12-12 1:21 PM		2011-12-12 3:19 PM	2011-12-12 3:04 PM	
flightview	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
panynj	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
gofox	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
foxbusiness	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
allegiantair	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
boston	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
orbitz	UA-2546-CLT-PBI	1:25pDec 12	1:21pDec 12	 -	3:19pDec 12	3:04pDec 12	 -
ifly	UA-2546-CLT-PBI	2011-12-12 1:25 PM	2011-12-12 1:21 PM		2011-12-12 3:19 PM	2011-12-12 3:04 PM	
mytripandmore	UA-2546-CLT-PBI	1:25pDec 12	1:21pDec 12	 -	3:19pDec 12	3:04pDec 12	 -
flightarrival	UA-2546-CLT-PBI		1:34 PMDec 12			2:58 PMDec 12	
ua	UA-1406-IAH-LAX	Mon, Dec 12 8:51 PM	Mon, Dec 12 8:53 PM            Delayed	E9	Mon, Dec 12 10:40 PM	Mon, Dec 12 10:32 PM	61
flightexplorer	UA-1406-IAH-LAX		12/12/2011 9:08PM CST			12/12/2011 10:17PM PST	
airtravelcenter	UA-1406-IAH-LAX	12/12/11 8:51 PM (-06:00)			12/12/11 10:40 PM (-08:00)		
myrateplan	UA-1406-IAH-LAX	12/12/11 8:51 PM (-06:00)			12/12/11 10:40 PM (-08:00)		
helloflight	UA-1406-IAH-LAX	12/12/11 8:51 PM (-06:00)			12/12/11 10:40 PM (-08:00)		
flytecomm	UA-1406-IAH-LAX	12/12/11 8:51 PM (-06:00)			12/12/11 10:40 PM (-08:00)		
flightaware	UA-1406-IAH-LAX	2011-12-12 08:51PM CST	2011-12-12 09:08PM CST	 E9 	2011-12-12 10:21PM PST	2011-12-12 10:19PM PST	 61 
wunderground	UA-1406-IAH-LAX	2011-12-12 08:51PM CST	2011-12-12 09:08PM CST	 E9 	2011-12-12 10:21PM PST	2011-12-12 10:19PM PST	 61 
flights	UA-1406-IAH-LAX		2011-12-12 08:53 PM	9		2011-12-12 10:40 PM	61
businesstravellogue	UA-1406-IAH-LAX		2011-12-12 08:53 PM	9		2011-12-12 10:40 PM	61
flylouisville	UA-1406-IAH-LAX		2011-12-12 08:53 PM	9		2011-12-12 10:40 PM	61
flightstats	UA-1406-IAH-LAX	2011-12-12 8:51 PM	2011-12-12 8:53 PM		2011-12-12 10:40 PM	2011-12-12 10:31 PM (Estimated)	
quicktrip	UA-1406-IAH-LAX	2011-12-12 8:51 PM	2011-12-12 8:53 PM		2011-12-12 10:40 PM	2011-12-12 10:31 PM (Estimated)	
flightview	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
panynj	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
gofox	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
foxbusiness	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
allegiantair	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
boston	UA-1406-IAH-LAX		9:08 PMDec 12			10:28 PMDec 12	
