CO	CO-4237-EWR-DTW	Sat., Dec.24, 2011 12:33 p.m.	Sat., Dec.24, 2011 12:40 p.m.		Sat., Dec.24, 2011 2:38 p.m.	Sat., Dec.24, 2011 2:33 p.m.	
ua	UA-4288-EWR-STL	Sat, Dec 24 5:27 PM	Sat, Dec 24 5:27 PM	A23	Sat, Dec 24 7:17 PM	Sat, Dec 24 7:17 PM	A14
airtravelcenter	UA-4288-EWR-STL	12/24/11 5:27 PM (-05:00)			12/24/11 7:17 PM (-06:00)		
myrateplan	UA-4288-EWR-STL	12/24/11 5:27 PM (-05:00)			12/24/11 7:17 PM (-06:00)		
helloflight	UA-4288-EWR-STL	12/24/11 5:27 PM (-05:00)			12/24/11 7:17 PM (-06:00)		
flytecomm	UA-4288-EWR-STL	12/24/11 5:27 PM (-05:00)			12/24/11 7:17 PM (-06:00)		
flights	UA-4288-EWR-STL	05:27 PM  Sat 24-Dec-2011		23	07:17 PM  Sat 24-Dec-2011		A14
businesstravellogue	UA-4288-EWR-STL	05:27 PM  Sat 24-Dec-2011		23	07:17 PM  Sat 24-Dec-2011		A14
flylouisville	UA-4288-EWR-STL	05:27 PM  Sat 24-Dec-2011		23	07:17 PM  Sat 24-Dec-2011		A14
world-flight-tracker	UA-4288-EWR-STL	2011-12-24 5:27 PM	2011-12-24 5:27 PM (Estimated)		2011-12-24 7:17 PM	2011-12-24 7:17 PM (Estimated)	
flightview	UA-4288-EWR-STL	5:27 PM, Dec 24		Term A - A23	7:17 PM, Dec 24		Main Term - A14
panynj	UA-4288-EWR-STL	5:27 PM, Dec 24		Term A - A23	7:17 PM, Dec 24		Main Term - A14
gofox	UA-4288-EWR-STL	5:27 PM, Dec 24			7:17 PM, Dec 24		
foxbusiness	UA-4288-EWR-STL	5:27 PM, Dec 24		Term A - A23	7:17 PM, Dec 24		Main Term - A14
allegiantair	UA-4288-EWR-STL	5:27 PM, Dec 24		Term A - A23	7:17 PM, Dec 24		Main Term - A14
boston	UA-4288-EWR-STL	5:27 PM, Dec 24	Not Available		7:17 PM, Dec 24	Not Available	
travelocity	UA-4288-EWR-STL	Dec 24 - 5:27pm	Dec 24 - Contact Airline	Not provided by airline	Dec 24 - 7:17pm	Dec 24 - Contact Airline	Not provided by airline
orbitz	UA-4288-EWR-STL	5:27pDec 24		 A23	7:17pDec 24		 A14
weather	UA-4288-EWR-STL	2011-12-24 05:27 PM			2011-12-24 07:17 PM		
usatoday	UA-4288-EWR-STL	5:27 PM, Dec 24	Not Available		7:17 PM, Dec 24	Not Available	
aa	AA-3592-MIA-CLE	December 24, 2011               03:15 PM    	December 24, 2011               03:13 PM    	 D53	December 24, 2011               06:10 PM    	December 24, 2011               06:15 PM    	 A1    
airtravelcenter	AA-3592-MIA-CLE		12/24/11 3:26 PM (-05:00)			12/24/11 6:05 PM (-05:00)	
myrateplan	AA-3592-MIA-CLE		12/24/11 3:26 PM (-05:00)			12/24/11 6:05 PM (-05:00)	
helloflight	AA-3592-MIA-CLE		12/24/11 3:26 PM (-05:00)			12/24/11 6:05 PM (-05:00)	
flytecomm	AA-3592-MIA-CLE		12/24/11 3:26 PM (-05:00)			12/24/11 6:05 PM (-05:00)	
flightaware	AA-3592-MIA-CLE	2011-12-24 03:15PM EST	2011-12-24 03:26PM EST	 D53 	2011-12-24 05:57PM EST	2011-12-24 06:08PM EST	 A1 
wunderground	AA-3592-MIA-CLE	2011-12-24 03:15PM EST	2011-12-24 03:26PM EST	 D53 	2011-12-24 05:57PM EST	2011-12-24 06:08PM EST	 A1 
flights	AA-3592-MIA-CLE	03:15 PM  Sat 24-Dec-2011	03:13 PM  Sat 24-Dec-2011	D53	06:10 PM  Sat 24-Dec-2011	06:15 PM  Sat 24-Dec-2011	A1
businesstravellogue	AA-3592-MIA-CLE	03:15 PM  Sat 24-Dec-2011	03:13 PM  Sat 24-Dec-2011	D53	06:10 PM  Sat 24-Dec-2011	06:15 PM  Sat 24-Dec-2011	A1
flylouisville	AA-3592-MIA-CLE	03:15 PM  Sat 24-Dec-2011	03:13 PM  Sat 24-Dec-2011	D53	06:10 PM  Sat 24-Dec-2011	06:15 PM  Sat 24-Dec-2011	A1
flightstats	AA-3592-MIA-CLE	2011-12-24 3:15 PM	2011-12-24 3:13 PM		2011-12-24 6:10 PM	2011-12-24 6:15 PM	
quicktrip	AA-3592-MIA-CLE	2011-12-24 3:15 PM	2011-12-24 3:13 PM		2011-12-24 6:10 PM	2011-12-24 6:15 PM	
world-flight-tracker	AA-3592-MIA-CLE	2011-12-24 3:15 PM	2011-12-24 3:13 PM		2011-12-24 6:10 PM	2011-12-24 6:15 PM	
flightview	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
panynj	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
gofox	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
foxbusiness	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
allegiantair	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
boston	AA-3592-MIA-CLE	3:15 PM, Dec 24	3:26 PM, Dec 24		6:10 PM, Dec 24	6:08 PM, Dec 24	
travelocity	AA-3592-MIA-CLE	Dec 24 - 3:15pm	Dec 24 - 3:13pm	D53	Dec 24 - 6:10pm	Dec 24 - 6:15pm	A1
orbitz	AA-3592-MIA-CLE	3:15pDec 24	3:13pDec 24	 D53	6:10pDec 24	6:15pDec 24	 A1
weather	AA-3592-MIA-CLE	2011-12-24 03:15 PM			2011-12-24 06:10 PM		
ifly	AA-3592-MIA-CLE	2011-12-24 3:15 PM	2011-12-24 3:13 PM		2011-12-24 6:10 PM	2011-12-24 6:15 PM	
flightwise	AA-3592-MIA-CLE	2011-12-24 03:15PM EST	2011-12-24 03:26PM EST	 D53 	2011-12-24 05:57PM EST	2011-12-24 06:08PM EST	 A1 
flightarrival	AA-3592-MIA-CLE	2011-12-24 3:15 PM	2011-12-24 3:13 PM		2011-12-24 6:10 PM	2011-12-24 6:15 PM	
ua	UA-3925-IAD-ORF	Sat, Dec 24 8:42 AM	Sat, Dec 24 8:38 AM	A2G	Sat, Dec 24 9:55 AM	Sat, Dec 24 9:34 AM	--
flightexplorer	UA-3925-IAD-ORF		12/24/2011 9:00AM EST			12/24/2011 9:27AM EST	
airtravelcenter	UA-3925-IAD-ORF		12/24/11 9:00 AM (-05:00)			12/24/11 9:27 AM (-05:00)	
myrateplan	UA-3925-IAD-ORF		12/24/11 9:00 AM (-05:00)			12/24/11 9:27 AM (-05:00)	
helloflight	UA-3925-IAD-ORF		12/24/11 9:00 AM (-05:00)			12/24/11 9:27 AM (-05:00)	
flytecomm	UA-3925-IAD-ORF		12/24/11 9:00 AM (-05:00)			12/24/11 9:27 AM (-05:00)	
flightaware	UA-3925-IAD-ORF	2011-12-24 08:42AM EST	2011-12-24 08:52AM EST	 A2G 	2011-12-24 09:35AM EST	2011-12-24 09:45AM EST	
wunderground	UA-3925-IAD-ORF	2011-12-24 08:42AM EST	2011-12-24 08:52AM EST	 A2G 	2011-12-24 09:35AM EST	2011-12-24 09:45AM EST	
flights	UA-3925-IAD-ORF		2011-12-24 08:38 AM	A2		2011-12-24 09:34 AM	
businesstravellogue	UA-3925-IAD-ORF		2011-12-24 08:38 AM	A2		2011-12-24 09:34 AM	
flylouisville	UA-3925-IAD-ORF		2011-12-24 08:38 AM	A2		2011-12-24 09:34 AM	
flightstats	UA-3925-IAD-ORF	2011-12-24 8:42 AM	2011-12-24 8:38 AM		2011-12-24 9:55 AM	2011-12-24 9:34 AM	
quicktrip	UA-3925-IAD-ORF	2011-12-24 8:42 AM	2011-12-24 8:38 AM		2011-12-24 9:55 AM	2011-12-24 9:34 AM	
flightview	UA-3925-IAD-ORF		9:00 AMDec 24			9:34 AMDec 24	
panynj	UA-3925-IAD-ORF		9:00 AMDec 24			9:34 AMDec 24	
gofox	UA-3925-IAD-ORF		9:00 AMDec 24			9:34 AMDec 24	
foxbusiness	UA-3925-IAD-ORF		9:00 AMDec 24			9:34 AMDec 24	
allegiantair	UA-3925-IAD-ORF		9:00 AMDec 24			9:34 AMDec 24	
boston	UA-3925-IAD-ORF		9:00 AMDec 24			9:31 AMDec 24	
travelocity	UA-3925-IAD-ORF	Dec 24 - Not Available	Dec 24 - 8:59am	A2G	Dec 24 - Not Available	Dec 24 - 9:34am	CHK
orbitz	UA-3925-IAD-ORF	8:42aDec 24	8:38aDec 24	 A2G	9:55aDec 24	9:34aDec 24	 -
weather	UA-3925-IAD-ORF	2011-12-24 08:42 AM			2011-12-24 09:55 AM		
usatoday	UA-3925-IAD-ORF		9:00 AMDec 24			9:31 AMDec 24	
mytripandmore	UA-3925-IAD-ORF	Dec 24 - Not Available	Dec 24 - 8:59am	A2G	Dec 24 - Not Available	Dec 24 - 9:34am	CHK
aa	AA-393-DFW-DEN	December 24, 2011               06:55 AM    	December 24, 2011               06:48 AM    	 D28	December 24, 2011               07:55 AM    	December 24, 2011               07:37 AM    	 A49    
flightexplorer	AA-393-DFW-DEN		12/24/2011 7:01AM CST			12/24/2011 7:34AM MST	
airtravelcenter	AA-393-DFW-DEN		12/24/11 7:00 AM (-06:00)			12/24/11 7:34 AM (-07:00)	
myrateplan	AA-393-DFW-DEN		12/24/11 7:00 AM (-06:00)			12/24/11 7:34 AM (-07:00)	
helloflight	AA-393-DFW-DEN		12/24/11 7:00 AM (-06:00)			12/24/11 7:34 AM (-07:00)	
flytecomm	AA-393-DFW-DEN		12/24/11 7:00 AM (-06:00)			12/24/11 7:34 AM (-07:00)	
flightaware	AA-393-DFW-DEN	2011-12-24 06:55AM CST	2011-12-24 07:01AM CST	 D28 	2011-12-24 07:42AM MST	2011-12-24 07:28AM MST	 A49 
wunderground	AA-393-DFW-DEN	2011-12-24 06:55AM CST	2011-12-24 07:01AM CST	 D28 	2011-12-24 07:42AM MST	2011-12-24 07:28AM MST	 A49 
flights	AA-393-DFW-DEN	06:55 AM  Sat 24-Dec-2011	06:48 AM  Sat 24-Dec-2011	D28	07:55 AM  Sat 24-Dec-2011	07:37 AM  Sat 24-Dec-2011	A49
businesstravellogue	AA-393-DFW-DEN	06:55 AM  Sat 24-Dec-2011	06:48 AM  Sat 24-Dec-2011	D28	07:55 AM  Sat 24-Dec-2011	07:37 AM  Sat 24-Dec-2011	A49
flylouisville	AA-393-DFW-DEN	06:55 AM  Sat 24-Dec-2011	06:48 AM  Sat 24-Dec-2011	D28	07:55 AM  Sat 24-Dec-2011	07:37 AM  Sat 24-Dec-2011	A49
flightstats	AA-393-DFW-DEN	2011-12-24 6:55 AM	2011-12-24 6:48 AM		2011-12-24 7:55 AM	2011-12-24 7:37 AM	
quicktrip	AA-393-DFW-DEN	2011-12-24 6:55 AM	2011-12-24 6:48 AM		2011-12-24 7:55 AM	2011-12-24 7:37 AM	
world-flight-tracker	AA-393-DFW-DEN	2011-12-24 6:55 AM	2011-12-24 6:48 AM		2011-12-24 7:55 AM	2011-12-24 7:37 AM	
flightview	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24	D28	7:55 AM, Dec 24	7:33 AM, Dec 24	A49
panynj	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24	D28	7:55 AM, Dec 24	7:33 AM, Dec 24	A49
gofox	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24		7:55 AM, Dec 24	7:33 AM, Dec 24	
foxbusiness	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24	D28	7:55 AM, Dec 24	7:33 AM, Dec 24	A49
allegiantair	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24	D28	7:55 AM, Dec 24	7:33 AM, Dec 24	A49
boston	AA-393-DFW-DEN	6:55 AM, Dec 24	7:01 AM, Dec 24		7:55 AM, Dec 24	7:33 AM, Dec 24	
travelocity	AA-393-DFW-DEN	Dec 24 - 6:55am	Dec 24 - 6:48am	D28/D	Dec 24 - 7:55am	Dec 24 - 7:37am	A49
orbitz	AA-393-DFW-DEN	6:55aDec 24	6:48aDec 24	 D28	7:55aDec 24	7:37aDec 24	 A49
weather	AA-393-DFW-DEN	2011-12-24 06:55 AM	2011-12-24 07:01 AM		2011-12-24 07:55 AM	2011-12-24 07:34 AM	
den	AA-393-DFW-DEN				2011-12-24 7:55 AM		A49
usatoday	AA-393-DFW-DEN	2011-12-24 06:55 AM	2011-12-24 07:01 AM		2011-12-24 07:55 AM	2011-12-24 07:34 AM	
flightarrival	AA-393-DFW-DEN	2011-12-24 06:55 AM	2011-12-24 07:01 AM		2011-12-24 07:55 AM	2011-12-24 07:34 AM	
aa	AA-3508-ATL-MIA	December 24, 2011               07:40 PM    	December 24, 2011               07:56 PM    	 T10	December 24, 2011               09:40 PM    	December 24, 2011               09:34 PM    	 D53    
flightexplorer	AA-3508-ATL-MIA		12/24/2011 8:06PM EST			12/24/2011 9:34PM EST	
airtravelcenter	AA-3508-ATL-MIA		12/24/11 8:06 PM (-05:00)			12/24/11 9:34 PM (-05:00)	
myrateplan	AA-3508-ATL-MIA		12/24/11 8:06 PM (-05:00)			12/24/11 9:34 PM (-05:00)	
helloflight	AA-3508-ATL-MIA		12/24/11 8:06 PM (-05:00)			12/24/11 9:34 PM (-05:00)	
flytecomm	AA-3508-ATL-MIA		12/24/11 8:06 PM (-05:00)			12/24/11 9:34 PM (-05:00)	
flightaware	AA-3508-ATL-MIA	2011-12-24 07:40PM EST	2011-12-24 08:06PM EST	 T10 	2011-12-24 09:34PM EST	2011-12-24 09:31PM EST	 D53 
wunderground	AA-3508-ATL-MIA	2011-12-24 07:40PM EST	2011-12-24 08:06PM EST	 T10 	2011-12-24 09:34PM EST	2011-12-24 09:31PM EST	 D53 
flights	AA-3508-ATL-MIA	07:40 PM  Sat 24-Dec-2011	07:56 PM  Sat 24-Dec-2011	T10	09:40 PM  Sat 24-Dec-2011	09:34 PM  Sat 24-Dec-2011	D53
businesstravellogue	AA-3508-ATL-MIA	07:40 PM  Sat 24-Dec-2011	07:56 PM  Sat 24-Dec-2011	T10	09:40 PM  Sat 24-Dec-2011	09:34 PM  Sat 24-Dec-2011	D53
flylouisville	AA-3508-ATL-MIA	07:40 PM  Sat 24-Dec-2011	07:56 PM  Sat 24-Dec-2011	T10	09:40 PM  Sat 24-Dec-2011	09:34 PM  Sat 24-Dec-2011	D53
flightstats	AA-3508-ATL-MIA	2011-12-24 7:40 PM	2011-12-24 7:56 PM		2011-12-24 9:40 PM	2011-12-24 9:34 PM	
quicktrip	AA-3508-ATL-MIA	2011-12-24 7:40 PM	2011-12-24 7:56 PM		2011-12-24 9:40 PM	2011-12-24 9:34 PM	
world-flight-tracker	AA-3508-ATL-MIA	2011-12-24 7:40 PM	2011-12-24 7:56 PM		2011-12-24 9:40 PM	2011-12-24 9:34 PM	
flightview	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24	T10	9:40 PM, Dec 24	9:34 PM, Dec 24	Terminal D - D53
panynj	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24	T10	9:40 PM, Dec 24	9:34 PM, Dec 24	Terminal D - D53
gofox	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24		9:40 PM, Dec 24	9:34 PM, Dec 24	
foxbusiness	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24	T10	9:40 PM, Dec 24	9:34 PM, Dec 24	Terminal D - D53
allegiantair	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24	T10	9:40 PM, Dec 24	9:34 PM, Dec 24	Terminal D - D53
boston	AA-3508-ATL-MIA	7:40 PM, Dec 24	8:06 PM, Dec 24		9:40 PM, Dec 24	9:31 PM, Dec 24	
travelocity	AA-3508-ATL-MIA	Dec 24 - 7:40pm	Dec 24 - 7:56pm	T10	Dec 24 - 9:40pm	Dec 24 - 9:34pm	D53
orbitz	AA-3508-ATL-MIA	7:40pDec 24	7:56pDec 24	 T10	9:40pDec 24	9:34pDec 24	 D53
weather	AA-3508-ATL-MIA	2011-12-24 07:40 PM			2011-12-24 09:40 PM		
usatoday	AA-3508-ATL-MIA	2011-12-24 7:40 PM	2011-12-24 7:56 PM		2011-12-24 9:40 PM	2011-12-24 9:34 PM	
mytripandmore	AA-3508-ATL-MIA	7:40pDec 24	7:56pDec 24	 T10	9:40pDec 24	9:34pDec 24	 D53
flightarrival	AA-3508-ATL-MIA	2011-12-24 7:40 PM	2011-12-24 7:56 PM		2011-12-24 9:40 PM	2011-12-24 9:34 PM	
CO	CO-1097-IAH-LAX	Sat., Dec.24, 2011 1:05 p.m.	Sat., Dec.24, 2011 1:07 p.m.		Sat., Dec.24, 2011 3:00 p.m.	Sat., Dec.24, 2011 2:16 p.m.	
flightexplorer	CO-1097-IAH-LAX		12/24/2011 1:19PM CST			12/24/2011 2:07PM PST	
airtravelcenter	CO-1097-IAH-LAX	12/24/11 1:05 PM (-06:00)			12/24/11 3:00 PM (-08:00)		
myrateplan	CO-1097-IAH-LAX	12/24/11 1:05 PM (-06:00)			12/24/11 3:00 PM (-08:00)		
helloflight	CO-1097-IAH-LAX	12/24/11 1:05 PM (-06:00)			12/24/11 3:00 PM (-08:00)		
flytecomm	CO-1097-IAH-LAX	12/24/11 1:05 PM (-06:00)			12/24/11 3:00 PM (-08:00)		
flightaware	CO-1097-IAH-LAX	2011-12-24 01:05PM CST	2011-12-24 01:19PM CST	 37 	2011-12-24 02:21PM PST	2011-12-24 02:07PM PST	 62 
wunderground	CO-1097-IAH-LAX	2011-12-24 01:05PM CST	2011-12-24 01:19PM CST	 37 	2011-12-24 02:21PM PST	2011-12-24 02:07PM PST	 62 
flights	CO-1097-IAH-LAX		2011-12-24 01:07 PM	37		2011-12-24 02:16 PM	62
businesstravellogue	CO-1097-IAH-LAX		2011-12-24 01:07 PM	37		2011-12-24 02:16 PM	62
flylouisville	CO-1097-IAH-LAX		2011-12-24 01:07 PM	37		2011-12-24 02:16 PM	62
flightstats	CO-1097-IAH-LAX	2011-12-24 1:05 PM	2011-12-24 1:07 PM		2011-12-24 3:00 PM	2011-12-24 2:16 PM	
quicktrip	CO-1097-IAH-LAX	2011-12-24 1:05 PM	2011-12-24 1:07 PM		2011-12-24 3:00 PM	2011-12-24 2:16 PM	
flightview	CO-1097-IAH-LAX		1:20 PMDec 24			2:16 PMDec 24	
panynj	CO-1097-IAH-LAX		1:20 PMDec 24			2:16 PMDec 24	
gofox	CO-1097-IAH-LAX		1:20 PMDec 24			2:16 PMDec 24	
foxbusiness	CO-1097-IAH-LAX		1:20 PMDec 24			2:16 PMDec 24	
allegiantair	CO-1097-IAH-LAX		1:20 PMDec 24			2:16 PMDec 24	
boston	CO-1097-IAH-LAX		1:20 PMDec 24			2:07 PMDec 24	
orbitz	CO-1097-IAH-LAX	1:05pDec 24	1:07pDec 24	 37	3:00pDec 24	2:16pDec 24	 62
usatoday	CO-1097-IAH-LAX		1:20 PMDec 24			2:07 PMDec 24	
mytripandmore	CO-1097-IAH-LAX	1:05pDec 24	1:07pDec 24	 37	3:00pDec 24	2:16pDec 24	 62
flightarrival	CO-1097-IAH-LAX	2011-12-24 1:05 PM	2011-12-24 1:07 PM		2011-12-24 3:00 PM	2011-12-24 2:16 PM	
ua	UA-2359-CLT-CZM	Sat, Dec 24 9:40 AM	Sat, Dec 24 9:40 AM	B1	Sat, Dec 24 11:49 AM	Sat, Dec 24 11:23 AM	3
flights	UA-2359-CLT-CZM	09:40 AM  Sat 24-Dec-2011	09:41 AM  Sat 24-Dec-2011	B1	11:49 AM  Sat 24-Dec-2011	11:23 AM  Sat 24-Dec-2011	3
businesstravellogue	UA-2359-CLT-CZM	09:40 AM  Sat 24-Dec-2011	09:41 AM  Sat 24-Dec-2011	B1	11:49 AM  Sat 24-Dec-2011	11:23 AM  Sat 24-Dec-2011	3
flylouisville	UA-2359-CLT-CZM	09:40 AM  Sat 24-Dec-2011	09:41 AM  Sat 24-Dec-2011	B1	11:49 AM  Sat 24-Dec-2011	11:23 AM  Sat 24-Dec-2011	3
flightstats	UA-2359-CLT-CZM	2011-12-24 9:40 AM	2011-12-24 9:41 AM		2011-12-24 11:49 AM	2011-12-24 11:23 AM	
quicktrip	UA-2359-CLT-CZM	2011-12-24 9:40 AM	2011-12-24 9:41 AM		2011-12-24 11:49 AM	2011-12-24 11:23 AM	
world-flight-tracker	UA-2359-CLT-CZM	2011-12-24 9:40 AM	2011-12-24 9:41 AM		2011-12-24 11:49 AM	2011-12-24 11:23 AM	
flightview	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
panynj	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
gofox	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
foxbusiness	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
allegiantair	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
boston	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
travelocity	UA-2359-CLT-CZM	Dec 24 - 9:40am	Dec 24 - Contact Airline	Not provided by airline	Dec 24 - 11:49am	Dec 24 - Contact Airline	Not provided by airline
orbitz	UA-2359-CLT-CZM	9:40aDec 24	9:41aDec 24	 -	11:49aDec 24	11:23aDec 24	 -
usatoday	UA-2359-CLT-CZM	9:40 AM, Dec 24	10:00 AM, Dec 24		11:49 AM, Dec 24	12:17 PM, Dec 24	
ua	UA-254-SLC-DEN	Sat, Dec 24 1:34 PM	Sat, Dec 24 1:27 PM	HOLD	Sat, Dec 24 3:00 PM	Sat, Dec 24 2:39 PM	B29
airtravelcenter	UA-254-SLC-DEN		12/24/11 1:34 PM (-07:00)			12/24/11 2:36 PM (-07:00)	
myrateplan	UA-254-SLC-DEN		12/24/11 1:34 PM (-07:00)			12/24/11 2:36 PM (-07:00)	
helloflight	UA-254-SLC-DEN		12/24/11 1:34 PM (-07:00)			12/24/11 2:36 PM (-07:00)	
flytecomm	UA-254-SLC-DEN		12/24/11 1:34 PM (-07:00)			12/24/11 2:36 PM (-07:00)	
flightaware	UA-254-SLC-DEN	2011-12-24 01:34PM MST	2011-12-24 01:34PM MST		2011-12-24 02:52PM MST	2011-12-24 02:31PM MST	 B29 
wunderground	UA-254-SLC-DEN	2011-12-24 01:34PM MST	2011-12-24 01:34PM MST		2011-12-24 02:52PM MST	2011-12-24 02:31PM MST	 B29 
flights	UA-254-SLC-DEN	01:34 PM  Sat 24-Dec-2011	01:27 PM  Sat 24-Dec-2011		03:00 PM  Sat 24-Dec-2011	02:39 PM  Sat 24-Dec-2011	
businesstravellogue	UA-254-SLC-DEN	01:34 PM  Sat 24-Dec-2011	01:27 PM  Sat 24-Dec-2011		03:00 PM  Sat 24-Dec-2011	02:39 PM  Sat 24-Dec-2011	
flylouisville	UA-254-SLC-DEN	01:34 PM  Sat 24-Dec-2011	01:27 PM  Sat 24-Dec-2011		03:00 PM  Sat 24-Dec-2011	02:39 PM  Sat 24-Dec-2011	
world-flight-tracker	UA-254-SLC-DEN	2011-12-24 1:34 PM	2011-12-24 1:27 PM		2011-12-24 3:00 PM	2011-12-24 2:39 PM	
flightview	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24	Terminal 1	3:00 PM, Dec 24	2:39 PM, Dec 24	B29
panynj	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24	Terminal 1	3:00 PM, Dec 24	2:39 PM, Dec 24	B29
gofox	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24		3:00 PM, Dec 24	2:39 PM, Dec 24	
foxbusiness	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24	Terminal 1	3:00 PM, Dec 24	2:39 PM, Dec 24	B29
allegiantair	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24	Terminal 1	3:00 PM, Dec 24	2:39 PM, Dec 24	B29
boston	UA-254-SLC-DEN	1:34 PM, Dec 24	1:34 PM, Dec 24		3:00 PM, Dec 24	2:36 PM, Dec 24	
travelocity	UA-254-SLC-DEN	Dec 24 - Not Available	Dec 24 - 1:34pm	B7	Dec 24 - Not Available	Dec 24 - 2:39pm	B29
orbitz	UA-254-SLC-DEN	1:34pDec 24	1:27pDec 24	 -	3:00pDec 24	2:39pDec 24	 B29
weather	UA-254-SLC-DEN	2011-12-24 01:34 PM			2011-12-24 03:00 PM		
den	UA-254-SLC-DEN				2011-12-24 3:00 PM		B29
mytripandmore	UA-254-SLC-DEN	1:34pDec 24	1:27pDec 24	 -	3:00pDec 24	2:39pDec 24	 B29
flightarrival	UA-254-SLC-DEN	2011-12-24 01:34 PM			2011-12-24 03:00 PM		
aa	AA-637-ORD-LAX	December 24, 2011               04:40 PM    	December 24, 2011               04:43 PM    	 K5	December 24, 2011               07:10 PM    	December 24, 2011     	 48A    
flightexplorer	AA-637-ORD-LAX		12/24/2011 4:56PM CST			12/24/2011 6:45PM PST	
airtravelcenter	AA-637-ORD-LAX		12/24/11 4:56 PM (-06:00)			12/24/11 6:38 PM (-08:00)	
myrateplan	AA-637-ORD-LAX		12/24/11 4:56 PM (-06:00)			12/24/11 6:38 PM (-08:00)	
helloflight	AA-637-ORD-LAX		12/24/11 4:56 PM (-06:00)			12/24/11 6:38 PM (-08:00)	
flytecomm	AA-637-ORD-LAX		12/24/11 4:56 PM (-06:00)			12/24/11 6:38 PM (-08:00)	
flightaware	AA-637-ORD-LAX	2011-12-24 04:40PM CST	2011-12-24 04:56PM CST	 K5 	2011-12-24 06:26PM PST	2011-12-24 06:45PM PST	 48A 
wunderground	AA-637-ORD-LAX	2011-12-24 04:40PM CST	2011-12-24 04:56PM CST	 K5 	2011-12-24 06:26PM PST	2011-12-24 06:45PM PST	 48A 
flights	AA-637-ORD-LAX	04:40 PM  Sat 24-Dec-2011		K5	07:10 PM  Sat 24-Dec-2011		48A
businesstravellogue	AA-637-ORD-LAX	04:40 PM  Sat 24-Dec-2011		K5	07:10 PM  Sat 24-Dec-2011		48A
flylouisville	AA-637-ORD-LAX	04:40 PM  Sat 24-Dec-2011		K5	07:10 PM  Sat 24-Dec-2011		48A
world-flight-tracker	AA-637-ORD-LAX	2011-12-24 4:40 PM	2011-12-24 4:43 PM		2011-12-24 7:10 PM	2011-12-24 6:34 PM (Estimated)	
flightview	AA-637-ORD-LAX	4:40 PM, Dec 24	4:56 PM, Dec 24		7:10 PM, Dec 24		
panynj	AA-637-ORD-LAX	4:40 PM, Dec 24	4:56 PM, Dec 24		7:10 PM, Dec 24		
gofox	AA-637-ORD-LAX	4:40 PM, Dec 24	4:56 PM, Dec 24		7:10 PM, Dec 24		
foxbusiness	AA-637-ORD-LAX	4:40 PM, Dec 24	4:56 PM, Dec 24		7:10 PM, Dec 24		
allegiantair	AA-637-ORD-LAX	4:40 PM, Dec 24	4:56 PM, Dec 24		7:10 PM, Dec 24		
