aa	AA-1007-TPA-MIA	December 9, 2011               01:55 PM    	December 9, 2011               01:57 PM    	 F78	December 9, 2011               03:00 PM    	December 9, 2011               02:57 PM    	 D47    
airtravelcenter	CO-53-LAX-IAH	12/9/11 2:40 PM (-08:00)			12/9/11 7:48 PM (-06:00)		
myrateplan	CO-53-LAX-IAH	12/9/11 2:40 PM (-08:00)			12/9/11 7:48 PM (-06:00)		
helloflight	CO-53-LAX-IAH	12/9/11 2:40 PM (-08:00)			12/9/11 7:48 PM (-06:00)		
flytecomm	CO-53-LAX-IAH	12/9/11 2:40 PM (-08:00)			12/9/11 7:48 PM (-06:00)		
flights	CO-53-LAX-IAH		2011-12-09 02:45 PM	60		2011-12-09 07:46 PM	41
businesstravellogue	CO-53-LAX-IAH		2011-12-09 02:45 PM	60		2011-12-09 07:46 PM	41
flylouisville	CO-53-LAX-IAH		2011-12-09 02:45 PM	60		2011-12-09 07:46 PM	41
flightstats	CO-53-LAX-IAH	2011-12-09 2:40 PM	2011-12-09 2:45 PM		2011-12-09 7:48 PM	2011-12-09 7:46 PM	
quicktrip	CO-53-LAX-IAH	2011-12-09 2:40 PM	2011-12-09 2:45 PM		2011-12-09 7:48 PM	2011-12-09 7:46 PM	
flightview	CO-53-LAX-IAH		3:06 PMDec 09			7:46 PMDec 09	
panynj	CO-53-LAX-IAH		3:06 PMDec 09			7:46 PMDec 09	
gofox	CO-53-LAX-IAH		3:06 PMDec 09			7:46 PMDec 09	
foxbusiness	CO-53-LAX-IAH		3:06 PMDec 09			7:46 PMDec 09	
allegiantair	CO-53-LAX-IAH		3:06 PMDec 09			7:46 PMDec 09	
boston	CO-53-LAX-IAH		3:06 PMDec 09			7:39 PMDec 09	
travelocity	CO-53-LAX-IAH	Dec 09 - 2:40pm	Dec 09 - 2:45pm	60	Dec 09 - 7:48pm	Dec 09 - 7:46pm	C-41
orbitz	CO-53-LAX-IAH	2:40pDec 9	2:45pDec 9	 60	7:48pDec 9	7:46pDec 9	 41
weather	CO-53-LAX-IAH	2011-12-09 02:40 PM			2011-12-09 07:48 PM		
usatoday	CO-53-LAX-IAH		3:06 PMDec 09			7:39 PMDec 09	
mytripandmore	CO-53-LAX-IAH	2:40pDec 9	2:45pDec 9	 60	7:48pDec 9	7:46pDec 9	 41
CO	CO-1030-DEN-IAH	Fri., Dec.09, 2011 2:15 p.m.	Fri., Dec.09, 2011 2:25 p.m.		Fri., Dec.09, 2011 5:38 p.m.	Fri., Dec.09, 2011 5:40 p.m.	
flightexplorer	CO-1030-DEN-IAH		12/9/2011 2:36PM MST			12/9/2011 5:29PM CST	
airtravelcenter	CO-1030-DEN-IAH	12/9/11 2:15 PM (-07:00)			12/9/11 5:38 PM (-06:00)		
myrateplan	CO-1030-DEN-IAH	12/9/11 2:15 PM (-07:00)			12/9/11 5:38 PM (-06:00)		
helloflight	CO-1030-DEN-IAH	12/9/11 2:15 PM (-07:00)			12/9/11 5:38 PM (-06:00)		
flytecomm	CO-1030-DEN-IAH	12/9/11 2:15 PM (-07:00)			12/9/11 5:38 PM (-06:00)		
flights	CO-1030-DEN-IAH		2011-12-09 02:25 PM	B18		2011-12-09 05:40 PM	2
businesstravellogue	CO-1030-DEN-IAH		2011-12-09 02:25 PM	B18		2011-12-09 05:40 PM	2
flylouisville	CO-1030-DEN-IAH		2011-12-09 02:25 PM	B18		2011-12-09 05:40 PM	2
flightstats	CO-1030-DEN-IAH	2011-12-09 2:15 PM	2011-12-09 2:25 PM		2011-12-09 5:38 PM	2011-12-09 5:40 PM	
quicktrip	CO-1030-DEN-IAH	2011-12-09 2:15 PM	2011-12-09 2:25 PM		2011-12-09 5:38 PM	2011-12-09 5:40 PM	
flightview	CO-1030-DEN-IAH		2:38 PMDec 09			5:40 PMDec 09	
panynj	CO-1030-DEN-IAH		2:38 PMDec 09			5:40 PMDec 09	
gofox	CO-1030-DEN-IAH		2:38 PMDec 09			5:40 PMDec 09	
foxbusiness	CO-1030-DEN-IAH		2:38 PMDec 09			5:40 PMDec 09	
allegiantair	CO-1030-DEN-IAH		2:38 PMDec 09			5:40 PMDec 09	
boston	CO-1030-DEN-IAH		2:38 PMDec 09			5:30 PMDec 09	
travelocity	CO-1030-DEN-IAH	Dec 09 - 2:15pm	Dec 09 - 2:25pm	B18	Dec 09 - 5:38pm	Dec 09 - 5:40pm	E2
orbitz	CO-1030-DEN-IAH	2:15pDec 9	2:25pDec 9	 B18	5:38pDec 9	5:40pDec 9	 E2
weather	CO-1030-DEN-IAH	2011-12-09 02:15 PM			2011-12-09 05:38 PM		
den	CO-1030-DEN-IAH	2011-12-09 2:15 PM		B18			
usatoday	CO-1030-DEN-IAH		2:38 PMDec 09			5:30 PMDec 09	
flightarrival	CO-1030-DEN-IAH	2011-12-09 02:15 PM			2011-12-09 05:38 PM		
ua	UA-1005-BOS-IAH	Fri, Dec 9 4:19 PM	Fri, Dec 9 4:19 PM	A7	Fri, Dec 9 7:49 PM	Fri, Dec 9 7:49 PM	C-44
airtravelcenter	UA-1005-BOS-IAH		12/9/11 4:34 PM (-05:00)			12/9/11 7:26 PM (-06:00)	
airtravelcenter	UA-1005-BOS-IAH	12/9/11 4:19 PM (-05:00)			12/9/11 7:49 PM (-06:00)		
myrateplan	UA-1005-BOS-IAH		12/9/11 4:34 PM (-05:00)			12/9/11 7:26 PM (-06:00)	
myrateplan	UA-1005-BOS-IAH	12/9/11 4:19 PM (-05:00)			12/9/11 7:49 PM (-06:00)		
helloflight	UA-1005-BOS-IAH		12/9/11 4:34 PM (-05:00)			12/9/11 7:26 PM (-06:00)	
helloflight	UA-1005-BOS-IAH	12/9/11 4:19 PM (-05:00)			12/9/11 7:49 PM (-06:00)		
flytecomm	UA-1005-BOS-IAH		12/9/11 4:34 PM (-05:00)			12/9/11 7:26 PM (-06:00)	
flytecomm	UA-1005-BOS-IAH	12/9/11 4:19 PM (-05:00)			12/9/11 7:49 PM (-06:00)		
flightaware	UA-1005-BOS-IAH	2011-12-09 04:19PM EST	2011-12-09 04:29PM EST	 A7 	2011-12-09 07:29PM CST	2011-12-09 07:39PM CST	 29 
wunderground	UA-1005-BOS-IAH	2011-12-09 04:19PM EST	2011-12-09 04:29PM EST	 A7 	2011-12-09 07:29PM CST	2011-12-09 07:39PM CST	 29 
flights	UA-1005-BOS-IAH	2011-12-09 04:19 PM		A7	2011-12-09 07:49 PM		29
businesstravellogue	UA-1005-BOS-IAH	2011-12-09 04:19 PM		A7	2011-12-09 07:49 PM		29
flylouisville	UA-1005-BOS-IAH	2011-12-09 04:19 PM		A7	2011-12-09 07:49 PM		29
flightview	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
panynj	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
gofox	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
foxbusiness	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
allegiantair	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
boston	UA-1005-BOS-IAH	4:19 PMDec 09			7:49 PMDec 09		
travelocity	UA-1005-BOS-IAH	Dec 09 - 4:19pm	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 7:49pm	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-1005-BOS-IAH	4:19pDec 9		 A7	7:49pDec 9		 29
weather	UA-1005-BOS-IAH	2011-12-09 04:19 PM			2011-12-09 07:49 PM		
mytripandmore	UA-1005-BOS-IAH	4:19pDec 9		 A7	7:49pDec 9		 29
flightarrival	UA-1005-BOS-IAH	2011-12-09 04:19 PM			2011-12-09 07:49 PM		
aa	AA-185-JFK-LAX	December 9, 2011               09:00 PM    	December 9, 2011     	 46	December 10, 2011               12:23 AM    	December 10, 2011     	 49A    
flightexplorer	AA-185-JFK-LAX		12/8/2011 9:23PM EST			12/9/2011 12:08AM PST	
flightexplorer	AA-185-JFK-LAX	12/9/2011 9:00PM EST			12/10/2011 12:23AM PST		
airtravelcenter	AA-185-JFK-LAX		12/9/11 9:10 PM (-05:00)			12/10/11 12:11 AM (-08:00)	
myrateplan	AA-185-JFK-LAX		12/9/11 9:10 PM (-05:00)			12/10/11 12:11 AM (-08:00)	
helloflight	AA-185-JFK-LAX		12/9/11 9:10 PM (-05:00)			12/10/11 12:11 AM (-08:00)	
flytecomm	AA-185-JFK-LAX		12/9/11 9:10 PM (-05:00)			12/10/11 12:11 AM (-08:00)	
flightaware	AA-185-JFK-LAX	2011-12-09 09:00PM EST	2011-12-09 09:10PM EST	 46 	2011-12-09 12:03AM PST	2011-12-09 12:13AM PST	 49A 
wunderground	AA-185-JFK-LAX	2011-12-09 09:00PM EST	2011-12-09 09:10PM EST	 46 	2011-12-09 12:03AM PST	2011-12-09 12:13AM PST	 49A 
flights	AA-185-JFK-LAX	09:00 PM  Fri 09-Dec-2011		C46	12:23 AM  Sat 10-Dec-2011		49A
businesstravellogue	AA-185-JFK-LAX	09:00 PM  Fri 09-Dec-2011		C46	12:23 AM  Sat 10-Dec-2011		49A
flylouisville	AA-185-JFK-LAX	09:00 PM  Fri 09-Dec-2011		C46	12:23 AM  Sat 10-Dec-2011		49A
flightstats	AA-185-JFK-LAX	2011-12-09 9:00 PM	2011-12-09 9:00 PM (Estimated)		2011-12-09 12:23 AM	2011-12-09 12:23 AM (Estimated)	
quicktrip	AA-185-JFK-LAX	2011-12-09 9:00 PM	2011-12-09 9:00 PM (Estimated)		2011-12-09 12:23 AM	2011-12-09 12:23 AM (Estimated)	
world-flight-tracker	AA-185-JFK-LAX	2011-12-09 9:00 PM	2011-12-09 9:00 PM (Estimated)		2011-12-09 12:23 AM	2011-12-09 12:23 AM (Estimated)	
flightview	AA-185-JFK-LAX	9:00 PM, Dec 09		Terminal 8 - 46	12:23 AM, Dec 10		Terminal 4 - 49A
panynj	AA-185-JFK-LAX	9:00 PM, Dec 09		Terminal 8 - 46	12:23 AM, Dec 10		Terminal 4 - 49A
gofox	AA-185-JFK-LAX	9:00 PM, Dec 09			12:23 AM, Dec 10		
foxbusiness	AA-185-JFK-LAX	9:00 PM, Dec 09		Terminal 8 - 46	12:23 AM, Dec 10		Terminal 4 - 49A
allegiantair	AA-185-JFK-LAX	9:00 PM, Dec 09		Terminal 8 - 46	12:23 AM, Dec 10		Terminal 4 - 49A
boston	AA-185-JFK-LAX	9:00 PM, Dec 09	Not Available		12:23 AM, Dec 10	Not Available	
travelocity	AA-185-JFK-LAX	Dec 09 - 9:00pm	Dec 09 - Not Available	46/8	Dec 10 - 12:23am	Dec 10 - Not Available	49A/T4
orbitz	AA-185-JFK-LAX	9:00pDec 9		 46	12:23aDec 10		 49A
weather	AA-185-JFK-LAX	2011-12-09 09:00 PM	2011-12-09 09:23 PM		2011-12-09 12:23 AM	2011-12-09 12:08 AM	
ifly	AA-185-JFK-LAX	2011-12-09 9:00 PM	2011-12-09 9:00 PM (Estimated)		2011-12-09 12:23 AM	2011-12-09 12:23 AM (Estimated)	
usatoday	AA-185-JFK-LAX	2011-12-09 09:00 PM	2011-12-09 09:23 PM		2011-12-09 12:23 AM	2011-12-09 12:08 AM	
aa	AA-3592-MIA-CLE	December 9, 2011               03:15 PM    	December 9, 2011               05:20 PM    	 D60	December 9, 2011               06:10 PM    	December 9, 2011               08:05 PM    	 A3    
flightexplorer	AA-3592-MIA-CLE		12/9/2011 5:37PM EST			12/9/2011 7:50PM EST	
airtravelcenter	AA-3592-MIA-CLE		12/9/11 5:37 PM (-05:00)			12/9/11 7:50 PM (-05:00)	
myrateplan	AA-3592-MIA-CLE		12/9/11 5:37 PM (-05:00)			12/9/11 7:50 PM (-05:00)	
helloflight	AA-3592-MIA-CLE		12/9/11 5:37 PM (-05:00)			12/9/11 7:50 PM (-05:00)	
flytecomm	AA-3592-MIA-CLE		12/9/11 5:37 PM (-05:00)			12/9/11 7:50 PM (-05:00)	
flightaware	AA-3592-MIA-CLE	2011-12-09 03:15PM EST	2011-12-09 05:37PM EST	 D60 	2011-12-09 05:50PM EST	2011-12-09 07:57PM EST	 A3 
wunderground	AA-3592-MIA-CLE	2011-12-09 03:15PM EST	2011-12-09 05:37PM EST	 D60 	2011-12-09 05:50PM EST	2011-12-09 07:57PM EST	 A3 
flights	AA-3592-MIA-CLE	03:15 PM  Fri 09-Dec-2011	05:20 PM  Fri 09-Dec-2011	D60	06:10 PM  Fri 09-Dec-2011	08:05 PM  Fri 09-Dec-2011	A3
businesstravellogue	AA-3592-MIA-CLE	03:15 PM  Fri 09-Dec-2011	05:20 PM  Fri 09-Dec-2011	D60	06:10 PM  Fri 09-Dec-2011	08:05 PM  Fri 09-Dec-2011	A3
flylouisville	AA-3592-MIA-CLE	03:15 PM  Fri 09-Dec-2011	05:20 PM  Fri 09-Dec-2011	D60	06:10 PM  Fri 09-Dec-2011	08:05 PM  Fri 09-Dec-2011	A3
flightstats	AA-3592-MIA-CLE	2011-12-09 3:15 PM	2011-12-09 5:20 PM		2011-12-09 6:10 PM	2011-12-09 8:05 PM	
quicktrip	AA-3592-MIA-CLE	2011-12-09 3:15 PM	2011-12-09 5:20 PM		2011-12-09 6:10 PM	2011-12-09 8:05 PM	
world-flight-tracker	AA-3592-MIA-CLE	2011-12-09 3:15 PM	2011-12-09 5:20 PM		2011-12-09 6:10 PM	2011-12-09 8:05 PM	
flightview	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
panynj	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
gofox	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
foxbusiness	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
allegiantair	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
boston	AA-3592-MIA-CLE	3:15 PM, Dec 09	5:37 PM, Dec 09		6:10 PM, Dec 09	7:58 PM, Dec 09	
travelocity	AA-3592-MIA-CLE	Dec 09 - 3:15pm	Dec 09 - 5:20pm	D60	Dec 09 - 6:10pm	Dec 09 - 8:05pm	A3
orbitz	AA-3592-MIA-CLE	3:15pDec 9	5:20pDec 9	 D60	6:10pDec 9	8:05pDec 9	 A3
weather	AA-3592-MIA-CLE	2011-12-09 03:15 PM			2011-12-09 06:10 PM		
mytripandmore	AA-3592-MIA-CLE	3:15pDec 9	5:20pDec 9	 D60	6:10pDec 9	8:05pDec 9	 A3
flightarrival	AA-3592-MIA-CLE	2011-12-09 03:15 PM			2011-12-09 06:10 PM		
ua	UA-3925-IAD-ORF	Fri, Dec 9 8:42 AM	Fri, Dec 9 8:39 AM	A2G	Fri, Dec 9 9:55 AM	Fri, Dec 9 9:37 AM	--
flightexplorer	UA-3925-IAD-ORF		12/9/2011 8:51AM EST			12/9/2011 9:32AM EST	
airtravelcenter	UA-3925-IAD-ORF		12/9/11 8:51 AM (-05:00)			12/9/11 9:17 AM (-05:00)	
myrateplan	UA-3925-IAD-ORF		12/9/11 8:51 AM (-05:00)			12/9/11 9:17 AM (-05:00)	
helloflight	UA-3925-IAD-ORF		12/9/11 8:51 AM (-05:00)			12/9/11 9:17 AM (-05:00)	
flytecomm	UA-3925-IAD-ORF		12/9/11 8:51 AM (-05:00)			12/9/11 9:17 AM (-05:00)	
flightaware	UA-3925-IAD-ORF	2011-12-09 08:42AM EST	2011-12-09 09:02AM EST	 A2A 	2011-12-09 09:12AM EST	2011-12-09 09:32AM EST	
wunderground	UA-3925-IAD-ORF	2011-12-09 08:42AM EST	2011-12-09 09:02AM EST	 A2A 	2011-12-09 09:12AM EST	2011-12-09 09:32AM EST	
flights	UA-3925-IAD-ORF		2011-12-09 08:39 AM	A2		2011-12-09 09:37 AM	
businesstravellogue	UA-3925-IAD-ORF		2011-12-09 08:39 AM	A2		2011-12-09 09:37 AM	
flylouisville	UA-3925-IAD-ORF		2011-12-09 08:39 AM	A2		2011-12-09 09:37 AM	
flightstats	UA-3925-IAD-ORF	2011-12-09 8:42 AM	2011-12-09 8:39 AM		2011-12-09 9:55 AM	2011-12-09 9:37 AM	
quicktrip	UA-3925-IAD-ORF	2011-12-09 8:42 AM	2011-12-09 8:39 AM		2011-12-09 9:55 AM	2011-12-09 9:37 AM	
flightview	UA-3925-IAD-ORF		8:51 AMDec 09			9:37 AMDec 09	
panynj	UA-3925-IAD-ORF		8:51 AMDec 09			9:37 AMDec 09	
gofox	UA-3925-IAD-ORF		8:51 AMDec 09			9:37 AMDec 09	
foxbusiness	UA-3925-IAD-ORF		8:51 AMDec 09			9:37 AMDec 09	
allegiantair	UA-3925-IAD-ORF		8:51 AMDec 09			9:37 AMDec 09	
boston	UA-3925-IAD-ORF		8:51 AMDec 09			9:33 AMDec 09	
travelocity	UA-3925-IAD-ORF	Dec 09 - Not Available	Dec 09 - 8:50am	A2G	Dec 09 - Not Available	Dec 09 - 9:37am	CHK
orbitz	UA-3925-IAD-ORF	8:42aDec 9	8:39aDec 9	 A2G	9:55aDec 9	9:37aDec 9	 -
weather	UA-3925-IAD-ORF	2011-12-09 08:42 AM			2011-12-09 09:55 AM		
ifly	UA-3925-IAD-ORF	2011-12-09 8:42 AM	2011-12-09 8:39 AM		2011-12-09 9:55 AM	2011-12-09 9:37 AM	
flightwise	UA-3925-IAD-ORF	2011-12-09 08:42AM EST	2011-12-09 09:02AM EST	 A2A 	2011-12-09 09:12AM EST	2011-12-09 09:32AM EST	
flightarrival	UA-3925-IAD-ORF	2011-12-09 08:42 AM			2011-12-09 09:55 AM		
ua	UA-1977-CLT-CVG	Fri, Dec 9 11:45 AM	Fri, Dec 9 11:45 AM	E7	Fri, Dec 9 1:14 PM	Fri, Dec 9 1:08 PM	7
airtravelcenter	UA-1977-CLT-CVG		12/9/11 11:58 AM (-05:00)			12/9/11 12:56 PM (-05:00)	
myrateplan	UA-1977-CLT-CVG		12/9/11 11:58 AM (-05:00)			12/9/11 12:56 PM (-05:00)	
helloflight	UA-1977-CLT-CVG		12/9/11 11:58 AM (-05:00)			12/9/11 12:56 PM (-05:00)	
flytecomm	UA-1977-CLT-CVG		12/9/11 11:58 AM (-05:00)			12/9/11 12:56 PM (-05:00)	
flights	UA-1977-CLT-CVG		2011-12-09 11:42 AM	E7		2011-12-09 01:08 PM	7
businesstravellogue	UA-1977-CLT-CVG		2011-12-09 11:42 AM	E7		2011-12-09 01:08 PM	7
flylouisville	UA-1977-CLT-CVG		2011-12-09 11:42 AM	E7		2011-12-09 01:08 PM	7
flightstats	UA-1977-CLT-CVG	2011-12-09 11:45 AM	2011-12-09 11:42 AM		2011-12-09 1:14 PM	2011-12-09 1:08 PM	
quicktrip	UA-1977-CLT-CVG	2011-12-09 11:45 AM	2011-12-09 11:42 AM		2011-12-09 1:14 PM	2011-12-09 1:08 PM	
flightview	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
panynj	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
gofox	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
foxbusiness	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
allegiantair	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
boston	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
travelocity	UA-1977-CLT-CVG	Dec 09 - 11:45am	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 1:14pm	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-1977-CLT-CVG	11:45aDec 9	11:42aDec 9	 -	1:14pDec 9	1:08pDec 9	 -
weather	UA-1977-CLT-CVG	2011-12-09 11:45 AM			2011-12-09 01:14 PM		
ifly	UA-1977-CLT-CVG	2011-12-09 11:45 AM	2011-12-09 11:42 AM		2011-12-09 1:14 PM	2011-12-09 1:08 PM	
flightarrival	UA-1977-CLT-CVG		11:58 AMDec 09			1:06 PMDec 09	
aa	AA-393-DFW-DEN	December 9, 2011               06:55 AM    	December 9, 2011               06:54 AM    	 D40	December 9, 2011               07:55 AM    	December 9, 2011               07:52 AM    	 A49    
flightexplorer	AA-393-DFW-DEN		12/9/2011 7:10AM CST			12/9/2011 7:52AM MST	
airtravelcenter	AA-393-DFW-DEN		12/9/11 7:10 AM (-06:00)			12/9/11 7:52 AM (-07:00)	
myrateplan	AA-393-DFW-DEN		12/9/11 7:10 AM (-06:00)			12/9/11 7:52 AM (-07:00)	
helloflight	AA-393-DFW-DEN		12/9/11 7:10 AM (-06:00)			12/9/11 7:52 AM (-07:00)	
flytecomm	AA-393-DFW-DEN		12/9/11 7:10 AM (-06:00)			12/9/11 7:52 AM (-07:00)	
flightaware	AA-393-DFW-DEN	2011-12-09 06:55AM CST	2011-12-09 07:10AM CST	 D40 	2011-12-09 07:47AM MST	2011-12-09 07:46AM MST	 A49 
wunderground	AA-393-DFW-DEN	2011-12-09 06:55AM CST	2011-12-09 07:10AM CST	 D40 	2011-12-09 07:47AM MST	2011-12-09 07:46AM MST	 A49 
flights	AA-393-DFW-DEN	06:55 AM  Fri 09-Dec-2011	06:54 AM  Fri 09-Dec-2011	D40	07:55 AM  Fri 09-Dec-2011	07:52 AM  Fri 09-Dec-2011	A49
businesstravellogue	AA-393-DFW-DEN	06:55 AM  Fri 09-Dec-2011	06:54 AM  Fri 09-Dec-2011	D40	07:55 AM  Fri 09-Dec-2011	07:52 AM  Fri 09-Dec-2011	A49
flylouisville	AA-393-DFW-DEN	06:55 AM  Fri 09-Dec-2011	06:54 AM  Fri 09-Dec-2011	D40	07:55 AM  Fri 09-Dec-2011	07:52 AM  Fri 09-Dec-2011	A49
flightstats	AA-393-DFW-DEN	2011-12-09 6:55 AM	2011-12-09 6:54 AM		2011-12-09 7:55 AM	2011-12-09 7:52 AM	
quicktrip	AA-393-DFW-DEN	2011-12-09 6:55 AM	2011-12-09 6:54 AM		2011-12-09 7:55 AM	2011-12-09 7:52 AM	
world-flight-tracker	AA-393-DFW-DEN	2011-12-09 6:55 AM	2011-12-09 6:54 AM		2011-12-09 7:55 AM	2011-12-09 7:52 AM	
flightview	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09	D40	7:55 AM, Dec 09	7:52 AM, Dec 09	A49
panynj	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09	D40	7:55 AM, Dec 09	7:52 AM, Dec 09	A49
gofox	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09		7:55 AM, Dec 09	7:52 AM, Dec 09	
foxbusiness	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09	D40	7:55 AM, Dec 09	7:52 AM, Dec 09	A49
allegiantair	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09	D40	7:55 AM, Dec 09	7:52 AM, Dec 09	A49
boston	AA-393-DFW-DEN	6:55 AM, Dec 09	7:10 AM, Dec 09		7:55 AM, Dec 09	7:52 AM, Dec 09	
travelocity	AA-393-DFW-DEN	Dec 09 - 6:55am	Dec 09 - 6:54am	D40/D	Dec 09 - 7:55am	Dec 09 - 7:52am	A49
orbitz	AA-393-DFW-DEN	6:55aDec 9	6:54aDec 9	 D40	7:55aDec 9	7:52aDec 9	 A49
weather	AA-393-DFW-DEN	2011-12-09 06:55 AM	2011-12-09 07:10 AM		2011-12-09 07:55 AM	2011-12-09 07:52 AM	
den	AA-393-DFW-DEN				2011-12-09 7:55 AM		A49
ifly	AA-393-DFW-DEN	2011-12-09 6:55 AM	2011-12-09 6:54 AM		2011-12-09 7:55 AM	2011-12-09 7:52 AM	
usatoday	AA-393-DFW-DEN	2011-12-09 06:55 AM	2011-12-09 07:10 AM		2011-12-09 07:55 AM	2011-12-09 07:52 AM	
flightarrival	AA-393-DFW-DEN	2011-12-09 06:55 AM	2011-12-09 07:10 AM		2011-12-09 07:55 AM	2011-12-09 07:52 AM	
aa	AA-3508-ATL-MIA	December 9, 2011               07:40 PM    	December 9, 2011               07:33 PM    	 T10	December 9, 2011               09:40 PM    	December 9, 2011               09:43 PM    	 D53    
flightexplorer	AA-3508-ATL-MIA		12/9/2011 8:02PM EST			12/9/2011 9:40PM EST	
airtravelcenter	AA-3508-ATL-MIA		12/9/11 8:02 PM (-05:00)			12/9/11 9:40 PM (-05:00)	
myrateplan	AA-3508-ATL-MIA		12/9/11 8:02 PM (-05:00)			12/9/11 9:40 PM (-05:00)	
helloflight	AA-3508-ATL-MIA		12/9/11 8:02 PM (-05:00)			12/9/11 9:40 PM (-05:00)	
flytecomm	AA-3508-ATL-MIA		12/9/11 8:02 PM (-05:00)			12/9/11 9:40 PM (-05:00)	
flightaware	AA-3508-ATL-MIA	2011-12-09 07:40PM EST	2011-12-09 08:02PM EST	 T10 	2011-12-09 09:37PM EST	2011-12-09 09:37PM EST	 D53 
wunderground	AA-3508-ATL-MIA	2011-12-09 07:40PM EST	2011-12-09 08:02PM EST	 T10 	2011-12-09 09:37PM EST	2011-12-09 09:37PM EST	 D53 
flights	AA-3508-ATL-MIA	07:40 PM  Fri 09-Dec-2011	07:33 PM  Fri 09-Dec-2011	T10	09:40 PM  Fri 09-Dec-2011	09:43 PM  Fri 09-Dec-2011	D53
businesstravellogue	AA-3508-ATL-MIA	07:40 PM  Fri 09-Dec-2011	07:33 PM  Fri 09-Dec-2011	T10	09:40 PM  Fri 09-Dec-2011	09:43 PM  Fri 09-Dec-2011	D53
flylouisville	AA-3508-ATL-MIA	07:40 PM  Fri 09-Dec-2011	07:33 PM  Fri 09-Dec-2011	T10	09:40 PM  Fri 09-Dec-2011	09:43 PM  Fri 09-Dec-2011	D53
flightstats	AA-3508-ATL-MIA	2011-12-09 7:40 PM	2011-12-09 7:33 PM		2011-12-09 9:40 PM	2011-12-09 9:43 PM	
quicktrip	AA-3508-ATL-MIA	2011-12-09 7:40 PM	2011-12-09 7:33 PM		2011-12-09 9:40 PM	2011-12-09 9:43 PM	
world-flight-tracker	AA-3508-ATL-MIA	2011-12-09 7:40 PM	2011-12-09 7:33 PM		2011-12-09 9:40 PM	2011-12-09 9:43 PM	
flightview	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09	T10	9:40 PM, Dec 09	9:43 PM, Dec 09	Terminal D - D53
panynj	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09	T10	9:40 PM, Dec 09	9:43 PM, Dec 09	Terminal D - D53
gofox	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09		9:40 PM, Dec 09	9:43 PM, Dec 09	
foxbusiness	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09	T10	9:40 PM, Dec 09	9:43 PM, Dec 09	Terminal D - D53
allegiantair	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09	T10	9:40 PM, Dec 09	9:43 PM, Dec 09	Terminal D - D53
boston	AA-3508-ATL-MIA	7:40 PM, Dec 09	8:02 PM, Dec 09		9:40 PM, Dec 09	9:38 PM, Dec 09	
travelocity	AA-3508-ATL-MIA	Dec 09 - 7:40pm	Dec 09 - 7:33pm	T10	Dec 09 - 9:40pm	Dec 09 - 9:43pm	D53
orbitz	AA-3508-ATL-MIA	7:40pDec 9	7:33pDec 9	 T10	9:40pDec 9	9:43pDec 9	 D53
weather	AA-3508-ATL-MIA	2011-12-09 07:40 PM			2011-12-09 09:40 PM		
