aa	AA-1007-TPA-MIA	December 13, 2011               01:55 PM    	December 13, 2011               02:21 PM    	 F77	December 13, 2011               03:00 PM    	December 13, 2011               03:19 PM    	 D10    
ua	UA-1005-BOS-IAH	Tue, Dec 13 4:20 PM	Tue, Dec 13 4:20 PM	A7	Tue, Dec 13 7:50 PM	Tue, Dec 13 7:44 PM	E1
flightexplorer	UA-1005-BOS-IAH	12/13/2011 4:20PM EST			12/13/2011 7:50PM CST		
airtravelcenter	UA-1005-BOS-IAH	12/13/11 4:20 PM (-05:00)			12/13/11 7:50 PM (-06:00)		
airtravelcenter	UA-1005-BOS-IAH		12/13/11 4:36 PM (-05:00)			12/13/11 7:06 PM (-06:00)	
myrateplan	UA-1005-BOS-IAH	12/13/11 4:20 PM (-05:00)			12/13/11 7:50 PM (-06:00)		
myrateplan	UA-1005-BOS-IAH		12/13/11 4:36 PM (-05:00)			12/13/11 7:06 PM (-06:00)	
helloflight	UA-1005-BOS-IAH	12/13/11 4:20 PM (-05:00)			12/13/11 7:50 PM (-06:00)		
helloflight	UA-1005-BOS-IAH		12/13/11 4:36 PM (-05:00)			12/13/11 7:06 PM (-06:00)	
flytecomm	UA-1005-BOS-IAH	12/13/11 4:20 PM (-05:00)			12/13/11 7:50 PM (-06:00)		
flytecomm	UA-1005-BOS-IAH		12/13/11 4:36 PM (-05:00)			12/13/11 7:06 PM (-06:00)	
flightaware	UA-1005-BOS-IAH	2011-12-13 04:20PM EST	2011-12-13 04:30PM EST	 A7 	2011-12-13 07:30PM CST	2011-12-13 07:40PM CST	 E1 
wunderground	UA-1005-BOS-IAH	2011-12-13 04:20PM EST	2011-12-13 04:30PM EST	 A7 	2011-12-13 07:30PM CST	2011-12-13 07:40PM CST	 E1 
flights	UA-1005-BOS-IAH	2011-12-13 04:20 PM		A7	2011-12-13 07:50 PM		1
businesstravellogue	UA-1005-BOS-IAH	2011-12-13 04:20 PM		A7	2011-12-13 07:50 PM		1
flylouisville	UA-1005-BOS-IAH	2011-12-13 04:20 PM		A7	2011-12-13 07:50 PM		1
flightview	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
panynj	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
gofox	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
foxbusiness	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
allegiantair	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
boston	UA-1005-BOS-IAH	4:20 PMDec 13			7:50 PMDec 13		
travelocity	UA-1005-BOS-IAH	Dec 13 - 4:20pm	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 7:50pm	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-1005-BOS-IAH	4:20pDec 13		 A7	7:50pDec 13		 E1
weather	UA-1005-BOS-IAH	2011-12-13 04:20 PM			2011-12-13 07:50 PM		
usatoday	UA-1005-BOS-IAH	2011-12-13 04:20 PM			2011-12-13 07:50 PM		
mytripandmore	UA-1005-BOS-IAH	4:20pDec 13		 A7	7:50pDec 13		 E1
flightarrival	UA-1005-BOS-IAH	2011-12-13 04:20 PM			2011-12-13 07:50 PM		
aa	AA-185-JFK-LAX	December 13, 2011               09:00 PM    	December 13, 2011     	 46	December 14, 2011               12:23 AM    	December 14, 2011     	 47B    
flightexplorer	AA-185-JFK-LAX		12/12/2011 9:10PM EST			12/13/2011 12:05AM PST	
flightexplorer	AA-185-JFK-LAX	12/13/2011 9:00PM EST			12/14/2011 12:23AM PST		
airtravelcenter	AA-185-JFK-LAX		12/13/11 9:05 PM (-05:00)			12/14/11 12:13 AM (-08:00)	
myrateplan	AA-185-JFK-LAX		12/13/11 9:05 PM (-05:00)			12/14/11 12:13 AM (-08:00)	
helloflight	AA-185-JFK-LAX		12/13/11 9:05 PM (-05:00)			12/14/11 12:13 AM (-08:00)	
flytecomm	AA-185-JFK-LAX		12/13/11 9:05 PM (-05:00)			12/14/11 12:13 AM (-08:00)	
flightaware	AA-185-JFK-LAX	2011-12-13 09:00PM EST	2011-12-13 09:10PM EST	 46 	2011-12-13 12:19AM PST	2011-12-13 12:12AM PST	 41 
wunderground	AA-185-JFK-LAX	2011-12-13 09:00PM EST	2011-12-13 09:10PM EST	 46 	2011-12-13 12:19AM PST	2011-12-13 12:12AM PST	 41 
flights	AA-185-JFK-LAX	09:00 PM  Tue 13-Dec-2011		C46	12:23 AM  Wed 14-Dec-2011		47B
businesstravellogue	AA-185-JFK-LAX	09:00 PM  Tue 13-Dec-2011		C46	12:23 AM  Wed 14-Dec-2011		47B
flylouisville	AA-185-JFK-LAX	09:00 PM  Tue 13-Dec-2011		C46	12:23 AM  Wed 14-Dec-2011		47B
flightstats	AA-185-JFK-LAX	2011-12-13 9:00 PM	2011-12-13 9:00 PM (Estimated)		2011-12-13 12:23 AM	2011-12-13 12:23 AM (Estimated)	
quicktrip	AA-185-JFK-LAX	2011-12-13 9:00 PM	2011-12-13 9:00 PM (Estimated)		2011-12-13 12:23 AM	2011-12-13 12:23 AM (Estimated)	
world-flight-tracker	AA-185-JFK-LAX	2011-12-13 9:00 PM	2011-12-13 9:00 PM (Estimated)		2011-12-13 12:23 AM	2011-12-13 12:23 AM (Estimated)	
flightview	AA-185-JFK-LAX	9:00 PM, Dec 13		Terminal 8 - 46	12:23 AM, Dec 14		Terminal 4 - 47B
panynj	AA-185-JFK-LAX	9:00 PM, Dec 13		Terminal 8 - 46	12:23 AM, Dec 14		Terminal 4 - 47B
gofox	AA-185-JFK-LAX	9:00 PM, Dec 13			12:23 AM, Dec 14		
foxbusiness	AA-185-JFK-LAX	9:00 PM, Dec 13		Terminal 8 - 46	12:23 AM, Dec 14		Terminal 4 - 47B
allegiantair	AA-185-JFK-LAX	9:00 PM, Dec 13		Terminal 8 - 46	12:23 AM, Dec 14		Terminal 4 - 47B
boston	AA-185-JFK-LAX	9:00 PM, Dec 13	Not Available		12:23 AM, Dec 14	Not Available	
travelocity	AA-185-JFK-LAX	Dec 13 - 9:00pm	Dec 13 - Not Available	46/8	Dec 14 - 12:23am	Dec 14 - Not Available	47B/T4
orbitz	AA-185-JFK-LAX	9:00pDec 13		 46	12:23aDec 14		 47B
weather	AA-185-JFK-LAX	2011-12-13 09:00 PM	2011-12-13 09:10 PM		2011-12-13 12:23 AM	2011-12-13 12:09 AM	
ifly	AA-185-JFK-LAX	2011-12-13 9:00 PM	2011-12-13 9:00 PM (Estimated)		2011-12-13 12:23 AM	2011-12-13 12:23 AM (Estimated)	
usatoday	AA-185-JFK-LAX	9:00 PM, Dec 13	Not Available		12:23 AM, Dec 14	Not Available	
flightarrival	AA-185-JFK-LAX	9:00 PM, Dec 13	Not Available		12:23 AM, Dec 14	Not Available	
aa	AA-3592-MIA-CLE	December 13, 2011               03:15 PM    	December 13, 2011               03:14 PM    	 D55	December 13, 2011               06:10 PM    	December 13, 2011               06:22 PM    	 A3    
flightexplorer	AA-3592-MIA-CLE		12/13/2011 3:32PM EST			12/13/2011 6:10PM EST	
airtravelcenter	AA-3592-MIA-CLE		12/13/11 3:32 PM (-05:00)			12/13/11 6:10 PM (-05:00)	
myrateplan	AA-3592-MIA-CLE		12/13/11 3:32 PM (-05:00)			12/13/11 6:10 PM (-05:00)	
helloflight	AA-3592-MIA-CLE		12/13/11 3:32 PM (-05:00)			12/13/11 6:10 PM (-05:00)	
flytecomm	AA-3592-MIA-CLE		12/13/11 3:32 PM (-05:00)			12/13/11 6:10 PM (-05:00)	
flightaware	AA-3592-MIA-CLE	2011-12-13 03:15PM EST	2011-12-13 03:32PM EST	 D55 	2011-12-13 06:18PM EST	2011-12-13 06:10PM EST	 A3 
wunderground	AA-3592-MIA-CLE	2011-12-13 03:15PM EST	2011-12-13 03:32PM EST	 D55 	2011-12-13 06:18PM EST	2011-12-13 06:10PM EST	 A3 
flights	AA-3592-MIA-CLE	03:15 PM  Tue 13-Dec-2011	03:14 PM  Tue 13-Dec-2011	D55	06:10 PM  Tue 13-Dec-2011	06:22 PM  Tue 13-Dec-2011	A3
businesstravellogue	AA-3592-MIA-CLE	03:15 PM  Tue 13-Dec-2011	03:14 PM  Tue 13-Dec-2011	D55	06:10 PM  Tue 13-Dec-2011	06:22 PM  Tue 13-Dec-2011	A3
flylouisville	AA-3592-MIA-CLE	03:15 PM  Tue 13-Dec-2011	03:14 PM  Tue 13-Dec-2011	D55	06:10 PM  Tue 13-Dec-2011	06:22 PM  Tue 13-Dec-2011	A3
flightstats	AA-3592-MIA-CLE	2011-12-13 3:15 PM	2011-12-13 3:14 PM		2011-12-13 6:10 PM	2011-12-13 6:22 PM	
quicktrip	AA-3592-MIA-CLE	2011-12-13 3:15 PM	2011-12-13 3:14 PM		2011-12-13 6:10 PM	2011-12-13 6:22 PM	
world-flight-tracker	AA-3592-MIA-CLE	2011-12-13 3:15 PM	2011-12-13 3:14 PM		2011-12-13 6:10 PM	2011-12-13 6:22 PM	
flightview	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
panynj	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
gofox	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
foxbusiness	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
allegiantair	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
boston	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
travelocity	AA-3592-MIA-CLE	Dec 13 - 3:15pm	Dec 13 - 3:14pm	D55	Dec 13 - 6:10pm	Dec 13 - 6:22pm	A3
orbitz	AA-3592-MIA-CLE	3:15pDec 13	3:14pDec 13	 D55	6:10pDec 13	6:22pDec 13	 A3
weather	AA-3592-MIA-CLE	2011-12-13 03:15 PM			2011-12-13 06:10 PM		
ifly	AA-3592-MIA-CLE	2011-12-13 3:15 PM	2011-12-13 3:14 PM		2011-12-13 6:10 PM	2011-12-13 6:22 PM	
usatoday	AA-3592-MIA-CLE	3:15 PM, Dec 13	3:32 PM, Dec 13		6:10 PM, Dec 13	6:20 PM, Dec 13	
mytripandmore	AA-3592-MIA-CLE	3:15pDec 13	3:14pDec 13	 D55	6:10pDec 13	6:22pDec 13	 A3
flightwise	AA-3592-MIA-CLE	2011-12-13 03:15PM EST	2011-12-13 03:32PM EST	 D55 	2011-12-13 06:18PM EST	2011-12-13 06:10PM EST	 A3 
ua	UA-3925-IAD-ORF	Tue, Dec 13 8:42 AM	Tue, Dec 13 8:55 AM	A2G	Tue, Dec 13 9:55 AM	Tue, Dec 13 10:27 AM	--
flightexplorer	UA-3925-IAD-ORF		12/13/2011 9:46AM EST			12/13/2011 10:17AM EST	
airtravelcenter	UA-3925-IAD-ORF		12/13/11 9:46 AM (-05:00)			12/13/11 10:17 AM (-05:00)	
myrateplan	UA-3925-IAD-ORF		12/13/11 9:46 AM (-05:00)			12/13/11 10:17 AM (-05:00)	
helloflight	UA-3925-IAD-ORF		12/13/11 9:46 AM (-05:00)			12/13/11 10:17 AM (-05:00)	
flytecomm	UA-3925-IAD-ORF		12/13/11 9:46 AM (-05:00)			12/13/11 10:17 AM (-05:00)	
flightaware	UA-3925-IAD-ORF	2011-12-13 08:42AM EST	2011-12-13 08:52AM EST	 A2G 	2011-12-13 09:35AM EST	2011-12-13 09:45AM EST	
wunderground	UA-3925-IAD-ORF	2011-12-13 08:42AM EST	2011-12-13 08:52AM EST	 A2G 	2011-12-13 09:35AM EST	2011-12-13 09:45AM EST	
flights	UA-3925-IAD-ORF		2011-12-13 08:55 AM	A2		2011-12-13 10:27 AM	
businesstravellogue	UA-3925-IAD-ORF		2011-12-13 08:55 AM	A2		2011-12-13 10:27 AM	
flylouisville	UA-3925-IAD-ORF		2011-12-13 08:55 AM	A2		2011-12-13 10:27 AM	
flightstats	UA-3925-IAD-ORF	2011-12-13 8:42 AM	2011-12-13 8:55 AM		2011-12-13 9:55 AM	2011-12-13 10:27 AM	
quicktrip	UA-3925-IAD-ORF	2011-12-13 8:42 AM	2011-12-13 8:55 AM		2011-12-13 9:55 AM	2011-12-13 10:27 AM	
flightview	UA-3925-IAD-ORF		9:46 AMDec 13			10:27 AMDec 13	
panynj	UA-3925-IAD-ORF		9:46 AMDec 13			10:27 AMDec 13	
gofox	UA-3925-IAD-ORF		9:46 AMDec 13			10:27 AMDec 13	
foxbusiness	UA-3925-IAD-ORF		9:46 AMDec 13			10:27 AMDec 13	
allegiantair	UA-3925-IAD-ORF		9:46 AMDec 13			10:27 AMDec 13	
boston	UA-3925-IAD-ORF		9:46 AMDec 13			10:24 AMDec 13	
travelocity	UA-3925-IAD-ORF	Dec 13 - Not Available	Dec 13 - 9:45am	A2G	Dec 13 - Not Available	Dec 13 - 10:27am	CHK
orbitz	UA-3925-IAD-ORF	8:42aDec 13	8:55aDec 13	 A2G	9:55aDec 13	10:27aDec 13	 -
weather	UA-3925-IAD-ORF	2011-12-13 08:42 AM			2011-12-13 09:55 AM		
iad	UA-3925-IAD-ORF	2011-12-13 08:42 	2011-12-13 08:55 				
mytripandmore	UA-3925-IAD-ORF	Dec 13 - Not Available	Dec 13 - 9:45am	A2G	Dec 13 - Not Available	Dec 13 - 10:27am	CHK
flightarrival	UA-3925-IAD-ORF	2011-12-13 08:42 AM			2011-12-13 09:55 AM		
ua	UA-1977-CLT-CVG	Tue, Dec 13 11:45 AM	Tue, Dec 13 12:46 AM	E25	Tue, Dec 13 1:14 PM	Tue, Dec 13 2:28 PM	7
airtravelcenter	UA-1977-CLT-CVG		12/13/11 1:19 PM (-05:00)			12/13/11 2:15 PM (-05:00)	
myrateplan	UA-1977-CLT-CVG		12/13/11 1:19 PM (-05:00)			12/13/11 2:15 PM (-05:00)	
helloflight	UA-1977-CLT-CVG		12/13/11 1:19 PM (-05:00)			12/13/11 2:15 PM (-05:00)	
flytecomm	UA-1977-CLT-CVG		12/13/11 1:19 PM (-05:00)			12/13/11 2:15 PM (-05:00)	
flights	UA-1977-CLT-CVG		2011-12-13 12:58 PM	E25		2011-12-13 02:28 PM	7
businesstravellogue	UA-1977-CLT-CVG		2011-12-13 12:58 PM	E25		2011-12-13 02:28 PM	7
flylouisville	UA-1977-CLT-CVG		2011-12-13 12:58 PM	E25		2011-12-13 02:28 PM	7
flightstats	UA-1977-CLT-CVG	2011-12-13 11:45 AM	2011-12-13 12:58 PM		2011-12-13 1:14 PM	2011-12-13 2:28 PM	
quicktrip	UA-1977-CLT-CVG	2011-12-13 11:45 AM	2011-12-13 12:58 PM		2011-12-13 1:14 PM	2011-12-13 2:28 PM	
flightview	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
panynj	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
gofox	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
foxbusiness	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
allegiantair	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
boston	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
travelocity	UA-1977-CLT-CVG	Dec 13 - 11:45am	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 1:14pm	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-1977-CLT-CVG	11:45aDec 13	12:58pDec 13	 -	1:14pDec 13	2:28pDec 13	 -
weather	UA-1977-CLT-CVG	2011-12-13 11:45 AM			2011-12-13 01:14 PM		
ifly	UA-1977-CLT-CVG	2011-12-13 11:45 AM	2011-12-13 12:58 PM		2011-12-13 1:14 PM	2011-12-13 2:28 PM	
usatoday	UA-1977-CLT-CVG		1:19 PMDec 13			2:26 PMDec 13	
flightarrival	UA-1977-CLT-CVG	2011-12-13 11:45 AM	2011-12-13 12:58 PM		2011-12-13 1:14 PM	2011-12-13 2:28 PM	
aa	AA-393-DFW-DEN	December 13, 2011               06:55 AM    	December 13, 2011               06:52 AM    	 C35	December 13, 2011               07:55 AM    	December 13, 2011               07:41 AM    	 A49    
flightexplorer	AA-393-DFW-DEN		12/13/2011 7:06AM CST			12/13/2011 7:39AM MST	
airtravelcenter	AA-393-DFW-DEN		12/13/11 7:06 AM (-06:00)			12/13/11 7:39 AM (-07:00)	
myrateplan	AA-393-DFW-DEN		12/13/11 7:06 AM (-06:00)			12/13/11 7:39 AM (-07:00)	
helloflight	AA-393-DFW-DEN		12/13/11 7:06 AM (-06:00)			12/13/11 7:39 AM (-07:00)	
flytecomm	AA-393-DFW-DEN		12/13/11 7:06 AM (-06:00)			12/13/11 7:39 AM (-07:00)	
flightaware	AA-393-DFW-DEN	2011-12-13 06:55AM CST	2011-12-13 07:06AM CST	 C35 	2011-12-13 07:46AM MST	2011-12-13 07:37AM MST	 A49 
wunderground	AA-393-DFW-DEN	2011-12-13 06:55AM CST	2011-12-13 07:06AM CST	 C35 	2011-12-13 07:46AM MST	2011-12-13 07:37AM MST	 A49 
flights	AA-393-DFW-DEN	06:55 AM  Tue 13-Dec-2011	06:52 AM  Tue 13-Dec-2011	C35	07:55 AM  Tue 13-Dec-2011	07:41 AM  Tue 13-Dec-2011	A49
businesstravellogue	AA-393-DFW-DEN	06:55 AM  Tue 13-Dec-2011	06:52 AM  Tue 13-Dec-2011	C35	07:55 AM  Tue 13-Dec-2011	07:41 AM  Tue 13-Dec-2011	A49
flylouisville	AA-393-DFW-DEN	06:55 AM  Tue 13-Dec-2011	06:52 AM  Tue 13-Dec-2011	C35	07:55 AM  Tue 13-Dec-2011	07:41 AM  Tue 13-Dec-2011	A49
flightstats	AA-393-DFW-DEN	2011-12-13 6:55 AM	2011-12-13 6:52 AM		2011-12-13 7:55 AM	2011-12-13 7:41 AM	
quicktrip	AA-393-DFW-DEN	2011-12-13 6:55 AM	2011-12-13 6:52 AM		2011-12-13 7:55 AM	2011-12-13 7:41 AM	
world-flight-tracker	AA-393-DFW-DEN	2011-12-13 6:55 AM	2011-12-13 6:52 AM		2011-12-13 7:55 AM	2011-12-13 7:41 AM	
flightview	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13	C35	7:55 AM, Dec 13	7:43 AM, Dec 13	A49
panynj	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13	C35	7:55 AM, Dec 13	7:43 AM, Dec 13	A49
gofox	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13		7:55 AM, Dec 13	7:43 AM, Dec 13	
foxbusiness	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13	C35	7:55 AM, Dec 13	7:43 AM, Dec 13	A49
allegiantair	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13	C35	7:55 AM, Dec 13	7:43 AM, Dec 13	A49
boston	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13		7:55 AM, Dec 13	7:43 AM, Dec 13	
travelocity	AA-393-DFW-DEN	Dec 13 - 6:55am	Dec 13 - 6:52am	C35/C	Dec 13 - 7:55am	Dec 13 - 7:41am	A49
orbitz	AA-393-DFW-DEN	6:55aDec 13	6:52aDec 13	 C35	7:55aDec 13	7:41aDec 13	 A49
weather	AA-393-DFW-DEN	2011-12-13 06:55 AM	2011-12-13 07:06 AM		2011-12-13 07:55 AM	2011-12-13 07:38 AM	
den	AA-393-DFW-DEN				2011-12-13 7:55 AM		A49
usatoday	AA-393-DFW-DEN	2011-12-13 6:55 AM	2011-12-13 6:52 AM		2011-12-13 7:55 AM	2011-12-13 7:41 AM	
mytripandmore	AA-393-DFW-DEN	6:55aDec 13	6:52aDec 13	 C35	7:55aDec 13	7:41aDec 13	 A49
flightarrival	AA-393-DFW-DEN	6:55 AM, Dec 13	7:06 AM, Dec 13		7:55 AM, Dec 13	7:43 AM, Dec 13	
aa	AA-3508-ATL-MIA	December 13, 2011               07:40 PM    	December 13, 2011               07:32 PM    	 T10	December 13, 2011               09:40 PM    	December 13, 2011               09:32 PM    	 D60D    
flightexplorer	AA-3508-ATL-MIA		12/13/2011 8:00PM EST			12/13/2011 9:12PM EST	
airtravelcenter	AA-3508-ATL-MIA		12/13/11 8:00 PM (-05:00)			12/13/11 9:12 PM (-05:00)	
myrateplan	AA-3508-ATL-MIA		12/13/11 8:00 PM (-05:00)			12/13/11 9:12 PM (-05:00)	
helloflight	AA-3508-ATL-MIA		12/13/11 8:00 PM (-05:00)			12/13/11 9:12 PM (-05:00)	
flytecomm	AA-3508-ATL-MIA		12/13/11 8:00 PM (-05:00)			12/13/11 9:12 PM (-05:00)	
flightaware	AA-3508-ATL-MIA	2011-12-13 07:40PM EST	2011-12-13 08:00PM EST	 T10 	2011-12-13 09:26PM EST	2011-12-13 09:22PM EST	 D60D 
wunderground	AA-3508-ATL-MIA	2011-12-13 07:40PM EST	2011-12-13 08:00PM EST	 T10 	2011-12-13 09:26PM EST	2011-12-13 09:22PM EST	 D60D 
flights	AA-3508-ATL-MIA	07:40 PM  Tue 13-Dec-2011	07:32 PM  Tue 13-Dec-2011	T10	09:40 PM  Tue 13-Dec-2011	09:32 PM  Tue 13-Dec-2011	D60
businesstravellogue	AA-3508-ATL-MIA	07:40 PM  Tue 13-Dec-2011	07:32 PM  Tue 13-Dec-2011	T10	09:40 PM  Tue 13-Dec-2011	09:32 PM  Tue 13-Dec-2011	D60
flylouisville	AA-3508-ATL-MIA	07:40 PM  Tue 13-Dec-2011	07:32 PM  Tue 13-Dec-2011	T10	09:40 PM  Tue 13-Dec-2011	09:32 PM  Tue 13-Dec-2011	D60
flightstats	AA-3508-ATL-MIA	2011-12-13 7:40 PM	2011-12-13 7:32 PM		2011-12-13 9:40 PM	2011-12-13 9:32 PM	
quicktrip	AA-3508-ATL-MIA	2011-12-13 7:40 PM	2011-12-13 7:32 PM		2011-12-13 9:40 PM	2011-12-13 9:32 PM	
world-flight-tracker	AA-3508-ATL-MIA	2011-12-13 7:40 PM	2011-12-13 7:32 PM		2011-12-13 9:40 PM	2011-12-13 9:32 PM	
flightview	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13	T10	9:40 PM, Dec 13	9:32 PM, Dec 13	Terminal D - D60
panynj	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13	T10	9:40 PM, Dec 13	9:32 PM, Dec 13	Terminal D - D60
gofox	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13		9:40 PM, Dec 13	9:32 PM, Dec 13	
foxbusiness	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13	T10	9:40 PM, Dec 13	9:32 PM, Dec 13	Terminal D - D60
allegiantair	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13	T10	9:40 PM, Dec 13	9:32 PM, Dec 13	Terminal D - D60
boston	AA-3508-ATL-MIA	7:40 PM, Dec 13	8:00 PM, Dec 13		9:40 PM, Dec 13	9:22 PM, Dec 13	
travelocity	AA-3508-ATL-MIA	Dec 13 - 7:40pm	Dec 13 - 7:32pm	T10	Dec 13 - 9:40pm	Dec 13 - 9:32pm	D60
orbitz	AA-3508-ATL-MIA	7:40pDec 13	7:32pDec 13	 T10	9:40pDec 13	9:32pDec 13	 D60D
weather	AA-3508-ATL-MIA	2011-12-13 07:40 PM			2011-12-13 09:40 PM		
usatoday	AA-3508-ATL-MIA	2011-12-13 07:40 PM			2011-12-13 09:40 PM		
mytripandmore	AA-3508-ATL-MIA	7:40pDec 13	7:32pDec 13	 T10	9:40pDec 13	9:32pDec 13	 D60D
flightarrival	AA-3508-ATL-MIA	2011-12-13 07:40 PM			2011-12-13 09:40 PM		
ua	UA-2690-DTW-PHL	Tue, Dec 13 7:10 AM	Tue, Dec 13 7:10 AM	D14	Tue, Dec 13 8:53 AM	Tue, Dec 13 8:50 AM	C17
airtravelcenter	UA-2690-DTW-PHL		12/13/11 7:37 AM (-05:00)			12/13/11 8:49 AM (-05:00)	
myrateplan	UA-2690-DTW-PHL		12/13/11 7:37 AM (-05:00)			12/13/11 8:49 AM (-05:00)	
helloflight	UA-2690-DTW-PHL		12/13/11 7:37 AM (-05:00)			12/13/11 8:49 AM (-05:00)	
flytecomm	UA-2690-DTW-PHL		12/13/11 7:37 AM (-05:00)			12/13/11 8:49 AM (-05:00)	
flights	UA-2690-DTW-PHL		2011-12-13 07:05 AM	D14		2011-12-13 08:50 AM	C17
businesstravellogue	UA-2690-DTW-PHL		2011-12-13 07:05 AM	D14		2011-12-13 08:50 AM	C17
flylouisville	UA-2690-DTW-PHL		2011-12-13 07:05 AM	D14		2011-12-13 08:50 AM	C17
flightview	UA-2690-DTW-PHL		7:37 AMDec 13			8:53 AMDec 13	
panynj	UA-2690-DTW-PHL		7:37 AMDec 13			8:53 AMDec 13	
gofox	UA-2690-DTW-PHL		7:37 AMDec 13			8:53 AMDec 13	
foxbusiness	UA-2690-DTW-PHL		7:37 AMDec 13			8:53 AMDec 13	
allegiantair	UA-2690-DTW-PHL		7:37 AMDec 13			8:53 AMDec 13	
boston	UA-2690-DTW-PHL		7:37 AMDec 13			8:46 AMDec 13	
travelocity	UA-2690-DTW-PHL	Dec 13 - 7:10am	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 8:53am	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-2690-DTW-PHL	7:10aDec 13	7:05aDec 13	 -	8:53aDec 13	8:50aDec 13	 -
weather	UA-2690-DTW-PHL	2011-12-13 07:10 AM			2011-12-13 08:53 AM		
flightarrival	UA-2690-DTW-PHL		7:37 AMDec 13			8:46 AMDec 13	
CO	CO-1097-IAH-LAX	Tue., Dec.13, 2011 1:05 p.m.	Tue., Dec.13, 2011 1:17 p.m.		Tue., Dec.13, 2011 2:53 p.m.	Tue., Dec.13, 2011 2:47 p.m.	
flightexplorer	CO-1097-IAH-LAX		12/13/2011 1:30PM CST			12/13/2011 2:45PM PST	
airtravelcenter	CO-1097-IAH-LAX	12/13/11 1:05 PM (-06:00)			12/13/11 2:53 PM (-08:00)		
myrateplan	CO-1097-IAH-LAX	12/13/11 1:05 PM (-06:00)			12/13/11 2:53 PM (-08:00)		
helloflight	CO-1097-IAH-LAX	12/13/11 1:05 PM (-06:00)			12/13/11 2:53 PM (-08:00)		
flytecomm	CO-1097-IAH-LAX	12/13/11 1:05 PM (-06:00)			12/13/11 2:53 PM (-08:00)		
flightaware	CO-1097-IAH-LAX	2011-12-13 01:05PM CST	2011-12-13 01:30PM CST	 30 	2011-12-13 02:29PM PST	2011-12-13 02:41PM PST	 64 
wunderground	CO-1097-IAH-LAX	2011-12-13 01:05PM CST	2011-12-13 01:30PM CST	 30 	2011-12-13 02:29PM PST	2011-12-13 02:41PM PST	 64 
flights	CO-1097-IAH-LAX		2011-12-13 01:17 PM	30		2011-12-13 02:47 PM	64
businesstravellogue	CO-1097-IAH-LAX		2011-12-13 01:17 PM	30		2011-12-13 02:47 PM	64
flylouisville	CO-1097-IAH-LAX		2011-12-13 01:17 PM	30		2011-12-13 02:47 PM	64
flightstats	CO-1097-IAH-LAX	2011-12-13 1:05 PM	2011-12-13 1:17 PM		2011-12-13 2:53 PM	2011-12-13 2:47 PM	
quicktrip	CO-1097-IAH-LAX	2011-12-13 1:05 PM	2011-12-13 1:17 PM		2011-12-13 2:53 PM	2011-12-13 2:47 PM	
