Index,Source,ISBN,Title,Author_list
118,stratford_books,020172684x,bundle_of_algorithms_in_c++@_parts_1-5:_fundamentals@_data_structures@_sorting@_searching@_and_graph_algorithms,sedgewick@_robert_(author)
119,englishbookservice.com_gti_gmbh,020172684x,algorithms_in_c++,sedgewick@_robert
119,revaluation_books,020172684x,algorithms_in_c++,sedgewick@_robert
120,deepak_sachdeva,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth
120,ecampus.com,0201896842,the_art_of_computer_programming:_seminumerical_algorithms,knuth@_donald_ervin;_knuth@_donald
121,powell's_books,0201896842,art_of_computer_prog_3ed_volume_2,knuth@_donald_e
121,flybookstore,0201896842,the_art_of_computer_programming:_seminumerical_algorithms,knuth@_donald_ervin;_knuth@_donald
122,bookmantra.com,0201896842,the_art_of_computer_programming_-_seminumerical_algorithms,knuth@_donald_e.@
122,bookmantra.com,0201896842,the_art_of_computer_programming_-_seminumerical_algorithms,knuth@_donald_e.@
123,opoe-abe_books,0201896842,art_of_comp.prog.seminum.algorithms@v.2,knuth
123,a1books,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth@_donald_e.
124,indoo.com,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth@_donald_e.
124,bookmantra.com,0201896842,the_art_of_computer_programming_-_seminumerical_algorithms,knuth@_donald_e.@
125,a1books,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth@_donald_e.
125,textbookxdotcom,0201896842,the_art_of_computer_programming_seminumerical_algorithms_(volume2),donald_knuth
126,caiman,0201896842,art_of_computer_programming_vo,knuth@_donald_ervin
126,movies_with_a_smile,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth@_donald_ervin_(preface_by)
127,browns_books,0201896842,the_the,knuth@_donald_e.
127,paperbackworld.de,0201896842,the_art_of_computer_programming_2._seminumerical_algorithms.,donald_ervin_knuth
128,alphacraze.com,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),knuth@_donald_e.
128,alphacraze.com,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),knuth@_donald_e.
129,briggs_books,0201896842,the_art_of_computer_programming:_seminumerical_algorithms._volume_2._updated_and_revised.,knuth@_donald_ervin;_knuth@_donald
129,versandantiquariat_robert_a._mueller,0201896842,the_art_of_computer_programming_2._seminumerical_algorithms.,knuth@_donald_ervin
130,morgenstundt_buch_&_kunst,0201896842,art_of_computer_programming@_the,knuth@_donald_e.
130,aha-buch,0201896842,seminumerical_algorithms,donald_e._knuth
131,marando.de_versandbuchhandlung,0201896842,seminumerical_algorithms,donald_e._knuth
131,players_quest,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),donald_e._knuth
132,textbookxdotcom,0201896842,the_art_of_computer_programming_seminumerical_algorithms_(volume2),donald_knuth
132,quartermelon,0201896842,art_of_computer_programming_seminumerical_algorithms,knuth@_donald_e.
133,books2anywhere.com,0201896842,the_art_of_computer_programming,knuth@_donald_ervin/_knuth@_donald
133,ashleyjohnson,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),knuth@_donald_e.
134,papamedia.com,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),donald_e._knuth
134,thebookcom,0201896842,the_art_of_computer_programming_seminumerical_algorithms_-_v._2,knuth@_donald_e.
135,mellon's_books,0201896842,art_of_computer_programming,knuth@_donald_e.
135,stratford_books,0201896842,art_of_computer_programming_seminumerical_algorithms,knuth@_donald_e.
136,books_down_under,0201896842,art_comptr_progrmmg_v2:seminumrcl_algorithm,
136,bobs_books,0201896842,art_comptr_progrmmg_v2:seminumrcl_algorithm,
137,thebookcom,0201896842,the_art_of_computer_programming_seminumerical_algorithms_-_v._2,knuth@_donald_e.
137,blackwell_online,0201896842,the_art_of_computer_programming,donald_e._knuth
138,free_u.s._air_shipping_@_thebookcompany,0201896842,the_art_of_computer_programming_seminumerical_algorithms_-_v._2,knuth@_donald_e.
138,a1books,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms,knuth@_donald_e.
139,free_u.s._air_shipping_@_thebookcompany,0201896842,the_art_of_computer_programming_seminumerical_algorithms_-_v._2,knuth@_donald_e.
139,the_book_depository,0201896842,art_of_computer_programming:_v._2,donald_e_knuth
140,thesaintbookstore,0201896842,art_of_computer_programming@_volume_2:_seminumerical_algorithms_(3rd_edition),knuth@_donald_e.
140,revaluation_books,0201896842,art_of_computer_programming_volume_2:seminumerical_algorithms,knuth@_donald_e.
141,englishbookservice.com_gti_gmbh,0201896842,art_of_computer_programming@_the,knuth@_donald_e.
141,revaluation_books,0201896842,the_art_of_computer_programming:_seminumerical_algorithms_v._2_(art_of_computer_programming),donald_e._knuth
142,revaluation_books,0201896842,the_art_of_computer_programming_seminumerical_algorithms,knuth@_donald_e.
142,bobs_books,0201896842,art_of_computer_programming_seminumerical_algorithms,knuth@_donald_e._(professor_emeritus_of_the_art_of_computer_prog
143,bobs_books,0201896842,art_of_computer_programming:_v._2,donald_e_knuth
143,oxfam_bookshop_hertford,0201896842,the_art_of_computer_programming,knuth@_donald_e.
144,limelight_bookshop,0201896842,the_art_of_computer_programming_volume_2,knuth@_donald_ervin
144,gunter_koppon,0201896842,art_comptr_progrmmg_v2:seminumrcl_algorithm,knuth
145,gunars_store,0201896842,art_comptr_progrmmg_v2:seminumrcl_algorithm,knuth
145,deepak_sachdeva,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching,knuth
146,best_bargain_books,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching_(2nd_edition),donald_e._knuth
146,ecampus.com,0201896850,the_art_of_computer_programming:_sorting_and_searching,knuth@_donald_ervin;_knuth@_donald
147,indoo.com,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching,knuth@_donald_e.
147,a1books,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching,knuth@_donald_e.
148,textbookxdotcom,0201896850,the_art_of_computer_programming_sorting_and_searching_(volume3),donald_knuth
148,sunmark_store,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching_(2nd_edition.,0
149,powell's_books,0201896850,art_of_computer_prog_2nd_edition_volume_3,knuth@_donald_e
149,browns_books,0201896850,the_the,knuth@_donald_e.
150,paperbackworld.de,0201896850,the_art_of_computer_programming_3._sorting_and_searching.,donald_ervin_knuth
150,ashleyjohnson,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching_(2nd_edition),knuth@_donald_e.
151,marando.de_versandbuchhandlung,0201896850,sorting_and_searching,donald_e._knuth
151,versandantiquariat_robert_a._mueller,0201896850,the_art_of_computer_programming_3._sorting_and_searching._the_classic_work_newly_updated_and_revised.,knuth@_donald_ervin
152,aha-buch,0201896850,sorting_and_searching,donald_e._knuth
152,morgenstundt_buch_&_kunst,0201896850,art_of_computer_programming@_the,knuth@_donald_e.
153,caiman,0201896850,art_of_computer_programming_vo,knuth@_donald_ervin
153,mellon's_books,0201896850,art_of_computer_programming,knuth@_donald_e.
154,papamedia.com,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching_(2nd_edition),donald_e._knuth
154,thebookcom,0201896850,the_art_of_computer_programming_sorting_and_searching_-_v._3,knuth@_donald_e.
155,quartermelon,0201896850,art_of_computer_programming_sorting_and_searching,knuth@_donald_e.
155,thebookcom,0201896850,the_art_of_computer_programming_sorting_and_searching_-_v._3,knuth@_donald_e.
156,blackwell_online,0201896850,the_art_of_computer_programming,donald_e._knuth
156,free_u.s._air_shipping_@_thebookcompany,0201896850,the_art_of_computer_programming_sorting_and_searching_-_v._3,knuth@_donald_e.
157,free_u.s._air_shipping_@_thebookcompany,0201896850,the_art_of_computer_programming_sorting_and_searching_-_v._3,knuth@_donald_e.
157,the_book_depository,0201896850,art_of_computer_programming:_v._3,donald_e._knuth
158,stratford_books,0201896850,art_of_computer_programming_sorting_and_searching,knuth@_donald_e.
158,thesaintbookstore,0201896850,art_of_computer_programming@_volume_3:_sorting_and_searching_(2nd_edition),knuth@_donald_e.
159,revaluation_books,0201896850,art_of_computer_programming_volume_3:sorting_and_searching,knuth@_donald_e.
159,bobs_books,0201896850,art_of_computer_programming_sorting_and_searching,knuth@_donald_e._(professor_emeritus_of_the_art_of_computer_prog
160,revaluation_books,0201896850,the_art_of_computer_programming_sorting_and_searching,knuth@_donald_e.
160,revaluation_books,0201896850,the_art_of_computer_programming:_sorting_and_searching_v._3_(art_of_computer_programming),donald_e._knuth
161,bobs_books,0201896850,art_of_computer_programming:_v._3,donald_e._knuth
161,limelight_bookshop,0201896850,the_art_of_computer_programming@_vol._3,knuth@_donald_e.
162,best_bargain_books,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),donald_e._knuth
162,deepak_sachdeva,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms,knuth
163,the_e,0201896834,the_art_of_computer_programming:_fundamental_algorithms,knuth@_donald_e.;_knuth@_donald
163,happybook,0201896834,the_art_of_computer_programming:_fundamental_algorithms,knuth@_donald_e.;_knuth@_donald
164,aa42.com,0201896834,art_of_computer_programming@_the,knuth@_donald_e.
164,robinart_books,0201896834,the_art_of_computer_programming._volume_1._fundamental_algorithms,knuth@_donald
165,ecampus.com,0201896834,the_art_of_computer_programming:_fundamental_algorithms,knuth@_donald_e.;_knuth@_donald
165,bookmantra.com,0201896834,the_art_of_computer_programming_-_fundamental_algorithms,knuth@_donald_e.@
166,cody_books_ltd,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),knuth@_donald_e.
166,a1books,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms,knuth@_donald_e.
167,indoo.com,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms,knuth@_donald_e.
167,bookmantra.com,0201896834,the_art_of_computer_programming_-_fundamental_algorithms,knuth@_donald_e.@
168,sunmark_store,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition.,0
168,a1books,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms,knuth@_donald_e.
169,textbookxdotcom,0201896834,the_art_of_computer_programming_fundamental_algorithms_(volume1),donald_e._knuth
169,caiman,0201896834,art_of_computer_programming_v0,knuth@_donald_ervin
170,powell's_books,0201896834,art_of_computer_prog_3ed_volume_1_fundamenta,knuth@_donald_e
170,james_&_naomi_cummings@_booksellers,0201896834,the_art_of_computer_programming,knuth@_donald
171,sandy_chong,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),donald_ervin_knuth
171,browns_books,0201896834,the_the,knuth@_donald_e.
172,odeon_books,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),donald_e._knuth
172,versandantiquariat_robert_a._mueller,0201896834,the_art_of_computer_programming_1._fundamental_algorithms.,knuth@_donald_ervin
173,marando.de_versandbuchhandlung,0201896834,fundamental_algorithms,donald_e._knuth
173,aha-buch,0201896834,fundamental_algorithms,donald_e._knuth
174,ashleyjohnson,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),knuth@_donald_e.
174,nancy_mcmath,0201896834,the_art_of_computer_programming_volumes_1_and_2,donald_e._knuth
175,papamedia.com,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),donald_e._knuth
175,thebookcom,0201896834,the_art_of_computer_programming_fundamental_algorithms_-_v._1,knuth@_donald_e.
176,quartermelon,0201896834,art_of_computer_programming_fundamental_algorithms,knuth@_donald_e.
176,mellon's_books,0201896834,art_of_computer_programming,knuth@_donald_e.
177,thebookcom,0201896834,the_art_of_computer_programming_fundamental_algorithms_-_v._1,knuth@_donald_e.
177,blackwell_online,0201896834,the_art_of_computer_programming,donald_e._knuth
178,free_u.s._air_shipping_@_thebookcompany,0201896834,the_art_of_computer_programming_fundamental_algorithms_-_v._1,knuth@_donald_e.
178,stratford_books,0201896834,art_of_computer_programming_fundamental_algorithms,knuth@_donald_e.
179,a1books,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms,knuth@_donald_e.
179,free_u.s._air_shipping_@_thebookcompany,0201896834,the_art_of_computer_programming_fundamental_algorithms_-_v._1,knuth@_donald_e.
180,thesaintbookstore,0201896834,art_of_computer_programming@_volume_1:_fundamental_algorithms_(3rd_edition),knuth@_donald_e.
180,revaluation_books,0201896834,art_of_computer_programming_volume_1:fundamental_algorithms,knuth@_donald_e.
181,revaluation_books,0201896834,the_art_of_computer_programming:_fundamental_algorithms_v._1_(art_of_computer_programming),donald_e._knuth
181,revaluation_books,0201896834,the_art_of_computer_programming_fundamental_algorithms,knuth@_donald_e.
182,bobs_books,0201896834,art_of_computer_programming_fundamental_algorithms,knuth@_donald_e._(professor_emeritus_of_comptuer_programming@_st
182,hein_&_co._used_and_rare_books,0201896834,the_art_of_computer_programming_(3_volume_set_in_slipcase),donald_e._knuth
183,limelight_bookshop,0201896834,the_art_of_computer_programming_volume_1,knuth@_donald_ervin
183,international_books,020140009x,an_introduction_to_the_analysis_of_algorithms_(paperback),robert_sedgewick_@_philippe_flajolet
184,allenac,020140009x,an_introduction_to_the_analysis_of_algorithms,sedgewick@_robert;_flajolet@_philippe
184,the_e,020140009x,an_introduction_to_the_analysis_of_algorithms,sedgewick@_robert;_flajolet@_philippe
185,happybook,020140009x,an_introduction_to_the_analysis_of_algorithms,robert_sedgewick@_philippe_flajolet
185,bookforyou,020140009x,an_introduction_to_the_analysis_of_algorithms,sedgewick@_robert;_flajolet@_philippe
186,betterworld.com,020140009x,an_introduction_to_the_analysis_of_algorithms,robert_sedgewick@_philippe_flajolet
186,better_world_books_sale,020140009x,an_introduction_to_the_analysis_of_algorithms,robert_sedgewick@_philippe_flajolet
187,bookmantra.com,020140009x,an_introduction_to_the_analysis_of_algorithms_-_software_engineers_and_softwarereuse,sedgewick@_robert;flajolet@_philippe;gordon@_peter@
187,indoo.com,020140009x,introduction_to_the_analysis_of_algorithms@_an,sedgewick@_robertflajolet@_philippe
188,textbookxdotcom,020140009x,an_introduction_to_the_analysis_of_algorithms,robert_sedgewick
188,sandy_chong,020140009x,introduction_to_the_analysis_of_algorithms,philippe_flajolet@_robert_sedgewick
189,limelight_bookshop,020140009x,an_introduction_to_the_analysis_of_algorithms,sedgewick@_robert
189,a2zbooks,020163208x,practical_algorithms_for_programmers,binstock@_andrew;_rex@_john
190,pay_less_books_malaysia,020163208x,practical_algorithms_for_programmers,binstock@_andrew;_rex@_john
190,pioneer_book,020163208x,practical_algorithms_for_programmers.,binstock@_andrew.
191,sam_weller's_zion_bookstore@_abaa,020163208x,practical_algorithms_for_programmers,binstock@_andrew;_rex@_john
191,books2anywhere.com,020163208x,practical_algorithms_for_programmers,binstock@_andrew/_rex@_john
192,caiman,020163208x,prac_algorithms_for_progra_-os,binstock@_andrew
192,bookmantra.com,020163208x,practical_algorithms_for_programmers_-_a_custom_jumpstart_guide,binstock_andrew_rex_john@
193,paperbackshop-us,020163208x,practical_algorithms_for_programmers,binstock@_andrew/_rex@_john
193,a1books,020163208x,practical_algorithms_for_programmers,andrew_binstock@_john_rex
194,bookmantra.com,020163208x,practical_algorithms_for_programmers_-_a_custom_jumpstart_guide,binstock_andrew_rex_john@
